,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
594,9784046318053,66,クークの森の学校　友だちって、なあに？,,,クークの森の学校　友だちって、なあに？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,かさいまり,角川つばさ文庫
619,9784046318312,67,オバケがシツジの夏休み,オバケがシツジの,,オバケがシツジの夏休み,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,田原答,角川つばさ文庫
625,9784046318329,67,オバケがシツジの七不思議,オバケがシツジの,,オバケがシツジの七不思議,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,田原答,角川つばさ文庫
431,9784046320261,68,ラプンツェル　あたらしい冒険,冒険,,ラプンツェル　あたらしい冒険,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,ステイシー・ドイチ,角川つばさ文庫
542,9784046317872,68,白猫プロジェクト　大いなる冒険の始まり,冒険,,白猫プロジェクト　大いなる冒険の始まり,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,橘もも,角川つばさ文庫
582,9784046321169,69,ライバル　おれたちの真剣勝負,たち,,ライバル　おれたちの真剣勝負,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,葉真中顕,角川つばさ文庫
797,9784046316097,69,アイとロイとなかまたち　ゆめの町へ,たち,,アイとロイとなかまたち　ゆめの町へ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,かさいまり,角川つばさ文庫
71,9784046320353,70,スイッチ！×こちらパーティー編集部っ！　私たち、入れ替わっちゃった！？,こちらパーティー編集部っ！　,１,スイッチ！×こちらパーティー編集部っ！　私たち、入れ替わっちゃった！？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
371,9784046318930,70,こちらパーティー編集部っ！　ラブ禁止！？　オトナたちにご用心！,こちらパーティー編集部っ！　,１３,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
381,9784046314949,70,こちらパーティー編集部っ！　合宿はキケンがいっぱい！！,こちらパーティー編集部っ！　,３,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
268,9784046320964,70,こちらパーティー編集部っ！　うそ、本当！？　さいごの雑誌作り！,こちらパーティー編集部っ！　,１６,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
362,9784046314666,70,こちらパーティー編集部っ！　へっぽこ編集部ＶＳエリート新聞部！？,こちらパーティー編集部っ！　,２,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
302,9784046318954,70,こちらパーティー編集部っ！　みんな大好き！恋も雑誌もハッピーエンド！？,こちらパーティー編集部っ！　,１４,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
315,9784046314413,70,こちらパーティー編集部っ！　ひよっこ編集長とイジワル王子,こちらパーティー編集部っ！　,１,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
393,9784046315311,70,こちらパーティー編集部っ！　ピンチはチャンス！新編集部、始動,こちらパーティー編集部っ！　,５,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
385,9784046318480,70,こちらパーティー編集部っ！　新カップルはまさかのふたり！？,こちらパーティー編集部っ！　,１２,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
397,9784046316424,70,こちらパーティー編集部っ！　トラブルだらけのゲーム、スタート！！,こちらパーティー編集部っ！　,７,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
387,9784046316431,70,こちらパーティー編集部っ！　絶対ヒミツの同居人！？,こちらパーティー編集部っ！　,８,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
389,9784046315304,70,こちらパーティー編集部っ！　雑誌コンクールはガケっぷち！？,こちらパーティー編集部っ！　,４,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
143,9784046319685,70,こちらパーティー編集部っ！　お泊まり会はパーティーの予感！？,こちらパーティー編集部っ！　,１５,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
396,9784046317667,70,こちらパーティー編集部っ！　サイン会は大混乱！,こちらパーティー編集部っ！　,１１,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
391,9784046317476,70,こちらパーティー編集部っ！　まさかの新メンバー！？,こちらパーティー編集部っ！　,１０,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
392,9784046316998,70,こちらパーティー編集部っ！　告白は波乱の幕開け！,こちらパーティー編集部っ！　,９,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
404,9784046315878,70,こちらパーティー編集部っ！　くせものだらけ！？エリート学園は大パニック！,こちらパーティー編集部っ！　,６,こちらパーティー編集部っ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,深海ゆずは,角川つばさ文庫
846,9784046310446,71,ヴァンパイア大使アンジュ　兄妹そろって、吸血鬼！？の巻,ヴァンパイア大使アンジュ　,１,ヴァンパイア大使アンジュ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,川崎美羽,角川つばさ文庫
848,9784046312204,71,ヴァンパイア大使アンジュ　涙と決意の、大決戦！！の巻,ヴァンパイア大使アンジュ　,７,ヴァンパイア大使アンジュ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,川崎美羽,角川つばさ文庫
845,9784046310910,71,ヴァンパイア大使アンジュ　テレビ番組で、魔王と対決！？の巻,ヴァンパイア大使アンジュ　,３,ヴァンパイア大使アンジュ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,川崎美羽,角川つばさ文庫
767,9784046315625,72,奇岩城　怪盗紳士アルセーヌ・ルパン,怪盗紳士アルセーヌ・ルパン,,奇岩城　怪盗紳士アルセーヌ・ルパン,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,モーリス・ルブラン,角川つばさ文庫
686,9784046315380,72,怪盗紳士アルセーヌ・ルパン,怪盗紳士アルセーヌ・ルパン,,怪盗紳士アルセーヌ・ルパン,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,モーリス・ルブラン,角川つばさ文庫
485,9784046318077,73,実況パワフルプロ野球　めざせ最強バッテリー！,,,実況パワフルプロ野球　めざせ最強バッテリー！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,はせがわみやび,角川つばさ文庫
788,9784046312198,74,パズル　４８時間戦争,,,パズル　４８時間戦争,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,山田悠介,角川つばさ文庫
172,9784046320339,75,アニメ映画　ジョゼと虎と魚たち,アニメ映画,,アニメ映画　ジョゼと虎と魚たち,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,田辺聖子,角川つばさ文庫
416,9784046321459,75,アニメ映画グッバイ、ドン・グリーズ！,アニメ映画,,アニメ映画グッバイ、ドン・グリーズ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,Ｇｏｏｄｂｙｅ，ＤｏｎＧｌｅｅｓＰｒｏｊｅｃｔ,角川つばさ文庫
426,9784046318824,76,アニメ　文豪ストレイドッグス＜小説版＞,アニメ　,,アニメ　文豪ストレイドッグス＜小説版＞,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,香坂茉里,角川つばさ文庫
475,9784046319517,76,アニメ　厨病激発ボーイ　めざせ、学校のヒーロー！,アニメ　,,アニメ　厨病激発ボーイ　めざせ、学校のヒーロー！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,石倉リサ,角川つばさ文庫
452,9784046318213,77,ディズニー　ツムツム　仲間をさがして大冒険！,ディズニー　ツムツム　,,ディズニー　ツムツム　仲間をさがして大冒険！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,うえくらえり,角川つばさ文庫
401,9784046319265,77,ディズニー　ツムツム　ミッキーツムのおたんじょうび,ディズニー　ツムツム　,,ディズニー　ツムツム　ミッキーツムのおたんじょうび,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,うえくらえり,角川つばさ文庫
807,9784046316578,78,ディズニー　ライオン・ガード　カイオンの冒険,ディズニー　,,ディズニー　ライオン・ガード　カイオンの冒険,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,ビクトリア・サクソン,角川つばさ文庫
819,9784046315809,78,ディズニーインフィニティ　集まるディズニーの仲間たち,ディズニー　,,ディズニーインフィニティ　集まるディズニーの仲間たち,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,エイミー・ワインガルトナー,角川つばさ文庫
805,9784046315960,78,ディズニー　ウィスカー・ヘイブン　～ロイヤルペットものがたり～,ディズニー　,,ディズニー　ウィスカー・ヘイブン　～ロイヤルペットものがたり～,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,キャシー・Ｅ．デイビス,角川つばさ文庫
812,9784046314710,79,ディズニープリンセス　ウエディング・ストーリーズ,ディズニープリンセス,,ディズニープリンセス　ウエディング・ストーリーズ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,ディズニー・パブリッシング・ワールドワイド,角川つばさ文庫
638,9784046317322,79,ディズニー　マジックキャッスル　キラキラ・ハッピー・ライフ,ディズニープリンセス,,ディズニー　マジックキャッスル　キラキラ・ハッピー・ライフ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,うえくらえり,角川つばさ文庫
803,9784046314680,79,ディズニープリンセスロイヤルペット　ビューティ／ブロンディ／ティーカップ,ディズニープリンセス,,ディズニープリンセスロイヤルペット　ビューティ／ブロンディ／ティーカップ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,テナント・レッドバンク,角川つばさ文庫
787,9784046315656,79,ディズニーロイヤルペット　パンプキン／トレジャー／スルタン,ディズニープリンセス,,ディズニーロイヤルペット　パンプキン／トレジャー／スルタン,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,テナント・レッドバンク,角川つばさ文庫
697,9784046316639,79,ディズニー　くまのプーさん,ディズニープリンセス,,ディズニー　くまのプーさん　プーさんたちの楽しい毎日,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,ディズニー・パブリッシング・ワールドワイド,角川つばさ文庫
25,9784046320278,80,絶体絶命ゲーム　ゴーストパークの罠,絶体絶命ゲーム　,８,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
61,9784046318282,80,絶体絶命ゲーム　絶望島からの脱出サバイバル！,絶体絶命ゲーム　,４,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
65,9784046319470,80,絶体絶命ゲーム　地獄行きの暴走列車！,絶体絶命ゲーム　,６,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
67,9784046318558,80,絶体絶命ゲーム　禁断“裏ゲーム”に潜入せよ！,絶体絶命ゲーム　,５,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
54,9784046317612,80,絶体絶命ゲーム　東京迷路を駆けぬけろ！,絶体絶命ゲーム　,３,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
34,9784046316813,80,絶体絶命ゲーム　１億円争奪サバイバル,絶体絶命ゲーム　,,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
98,9784046321350,80,絶体絶命ゲーム　廃墟の島で、最強中学決戦,絶体絶命ゲーム　,１１,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
42,9784046317285,80,絶体絶命ゲーム　死のタワーからの大脱出,絶体絶命ゲーム　,２,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
33,9784046320285,80,絶体絶命ゲーム　豪華客船で中学生大会！,絶体絶命ゲーム　,９,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
44,9784046320292,80,絶体絶命ゲーム　人形館の呪いを解け！？,絶体絶命ゲーム　,１０,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
49,9784046319487,80,絶体絶命ゲーム　スリル満点の入学式！,絶体絶命ゲーム　,７,絶体絶命ゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,藤ダリオ,角川つばさ文庫
744,9784046317360,81,トリガール！,ガール！,,トリガール！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,中村航,角川つばさ文庫
592,9784046317551,81,駅伝ガールズ,ガール！,,駅伝ガールズ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,菅聖子,角川つばさ文庫
368,9784046318893,81,鬼ガール！！　ツノは出るけど女優めざしますっ！,ガール！,,鬼ガール！！　ツノは出るけど女優めざしますっ！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,中村航,角川つばさ文庫
718,9784046315342,82,超吉ガール　不思議なおみくじの巻,超吉ガール　,１,超吉ガール,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,遠藤まり,角川つばさ文庫
800,9784046316707,82,超吉ガール　絶交・超凶で大ピンチ！？の巻,超吉ガール　,５,超吉ガール,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,遠藤まり,角川つばさ文庫
772,9784046316004,82,超吉ガール　親友をとりもどせ！の巻,超吉ガール　,３,超吉ガール,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,遠藤まり,角川つばさ文庫
761,9784046315649,82,超吉ガール　学園祭で仲なおりの巻,超吉ガール　,２,超吉ガール,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,遠藤まり,角川つばさ文庫
789,9784046316370,82,超吉ガール　神社で初恋☆の巻,超吉ガール　,４,超吉ガール,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,遠藤まり,角川つばさ文庫
399,9784046311009,83,バッテリー,バッテリー,１,バッテリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさのあつこ,角川つばさ文庫
571,9784046312105,83,バッテリー,バッテリー,５,バッテリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさのあつこ,角川つばさ文庫
558,9784046311672,83,バッテリー,バッテリー,４,バッテリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさのあつこ,角川つばさ文庫
566,9784046312358,83,バッテリー,バッテリー,６,バッテリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさのあつこ,角川つばさ文庫
537,9784046311337,83,バッテリー,バッテリー,３,バッテリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさのあつこ,角川つばさ文庫
521,9784046311139,83,バッテリー,バッテリー,２,バッテリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,あさのあつこ,角川つばさ文庫
479,9784046319869,84,ミステリー列車を追え！　北斗星　リバイバル運行で誘拐事件！？,ミステリー列車を追え！　,,ミステリー列車を追え！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,豊田巧,角川つばさ文庫
463,9784046320636,84,ミステリー列車を追え！　新幹線大爆発！？,ミステリー列車を追え！　,,ミステリー列車を追え！　新幹線大爆発！？,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,豊田巧,角川つばさ文庫
422,9784046320117,85,難民選手団　オリンピックを目指した７人のストーリー,,,難民選手団　オリンピックを目指した７人のストーリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,杉田七重,角川つばさ文庫
875,9784046313072,86,リンカーン　アメリカを変えた大統領,,,リンカーン　アメリカを変えた大統領,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,越水利江子,角川つばさ文庫
559,9784046313300,87,ドギーマギー動物学校　世界の海のプール,ドギーマギー動物学校　,３,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
565,9784046315939,87,ドギーマギー動物学校　すてられた子犬たち,ドギーマギー動物学校　,８,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
597,9784046314048,87,ドギーマギー動物学校　遠足でハプニング！,ドギーマギー動物学校　,５,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
526,9784046312884,87,ドギーマギー動物学校　ランチは大さわぎ！,ドギーマギー動物学校　,２,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
575,9784046314055,87,ドギーマギー動物学校　雪山レースとバレンタイン,ドギーマギー動物学校　,６,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
590,9784046313676,87,ドギーマギー動物学校　動物園のぼうけん,ドギーマギー動物学校　,４,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
502,9784046312594,87,ドギーマギー動物学校　カムの入学式,ドギーマギー動物学校　,１,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
630,9784046315076,87,ドギーマギー動物学校　サーカスと空とび大会,ドギーマギー動物学校　,７,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
656,9784046317025,87,ドギーマギー動物学校　遊園地にカムがふたり？,ドギーマギー動物学校　,９,ドギーマギー動物学校,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,姫川明月,角川つばさ文庫
775,9784046313577,88,サッカーボーイズ１５歳　約束のグラウンド,サッカーボーイズ１,,サッカーボーイズ１５歳　約束のグラウンド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,はらだみずき,角川つばさ文庫
715,9784046312815,88,サッカーボーイズ１４歳　蝉時雨のグラウンド,サッカーボーイズ１,,サッカーボーイズ１４歳　蝉時雨のグラウンド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,はらだみずき,角川つばさ文庫
734,9784046311696,88,サッカーボーイズ１３歳　雨上がりのグラウンド,サッカーボーイズ１,,サッカーボーイズ１３歳　雨上がりのグラウンド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,はらだみずき,角川つばさ文庫
563,9784046310835,88,サッカーボーイズ　再会のグラウンド,サッカーボーイズ１,,サッカーボーイズ　再会のグラウンド,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,はらだみずき,角川つばさ文庫
699,9784046315823,88,サッカーボーイズ卒業　ラストゲーム,サッカーボーイズ１,,サッカーボーイズ卒業　ラストゲーム,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,はらだみずき,角川つばさ文庫
324,9784046310422,88,サマーウォーズ,サッカーボーイズ１,,サマーウォーズ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,細田守,角川つばさ文庫
338,9784046319708,89,死神デッドライン　うしなわれた家族,死神デッドライン　,２,死神デッドライン,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,針とら,角川つばさ文庫
306,9784046318916,89,死神デッドライン　さまよう魂を救え！,死神デッドライン　,１,死神デッドライン,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,針とら,角川つばさ文庫
633,9784046316561,90,バースデーカード,ー,,バースデーカード,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,吉田康弘,角川つばさ文庫
863,9784046313713,90,ミニー＆デイジー　ディズニーベストフレンドストーリー,ー,,ミニー＆デイジー　ディズニーベストフレンドストーリー,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,キャリオープ・グラス,角川つばさ文庫
242,9784046320940,91,妖怪大戦争　ガーディアンズ,,,妖怪大戦争　ガーディアンズ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,山室有紀子,角川つばさ文庫
599,9784046318572,92,失恋妖怪ユーレミはフラれ女子の味方です！,,,失恋妖怪ユーレミはフラれ女子の味方です！,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,令丈ヒロ子,角川つばさ文庫
844,9784046314314,93,小公子セドリック,小公,,小公子セドリック,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,フランシス・ホジソン・バーネット,角川つばさ文庫
741,9784046313263,93,小公女セーラ,小公,,小公女セーラ,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,フランシス・エリザ・バーネット,角川つばさ文庫
743,9784046310668,94,セーラー服と機関銃,,,セーラー服と機関銃,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,赤川次郎,角川つばさ文庫
794,9784046310873,95,名探偵　シャーロック・ホームズ　赤毛連盟　まだらのひも,名探偵シャーロック・ホームズ　,,名探偵　シャーロック・ホームズ　赤毛連盟　まだらのひも,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,コナン・ドイル,角川つばさ文庫
643,9784046315502,95,名探偵シャーロック・ホームズ　四つの署名,名探偵シャーロック・ホームズ　,,名探偵シャーロック・ホームズ　四つの署名,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,コナン・ドイル,角川つばさ文庫
580,9784046315373,95,名探偵シャーロック・ホームズ　緋色の研究,名探偵シャーロック・ホームズ　,,名探偵シャーロック・ホームズ　緋色の研究,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,コナン・ドイル,角川つばさ文庫
538,9784046313553,96,シートン動物記　サンドヒルの雄ジカほか,シートン動物記　,,シートン動物記　サンドヒルの雄ジカほか,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,アーネスト・トンプソン・シートン,角川つばさ文庫
536,9784046314864,96,シートン動物記　クラッグクートネーの雄ヒツジほか,シートン動物記　,,シートン動物記　クラッグクートネーの雄ヒツジほか,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,アーネスト・トンプソン・シートン,角川つばさ文庫
420,9784046312860,96,シートン動物記　オオカミ王ロボほか,シートン動物記　,,シートン動物記　オオカミ王ロボほか,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,アーネスト・トンプソン・シートン,角川つばさ文庫
327,9784046315496,97,少年探偵　響　豪華特急で駆けぬけろ！の巻,少年探偵　響　,２,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
355,9784046317384,97,少年探偵　響　記憶喪失の少女のナゾ！？の巻,少年探偵　響　,４,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
357,9784046318459,97,少年探偵　響　探偵の助手を救いだせ！の巻,少年探偵　響　,５,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
273,9784046315489,97,少年探偵　響　銀行強盗にたちむかえ！の巻,少年探偵　響　,１,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
249,9784046321046,97,少年探偵　響　無人島の不可能ミステリー！？の巻,少年探偵　響　,８,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
145,9784046319234,97,少年探偵　響　名探偵ＡＩと推理勝負！？の巻,少年探偵　響　,７,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
347,9784046319203,97,少年探偵　響　嵐の夜の山荘で！？の巻,少年探偵　響　,６,少年探偵　響,児童書,児童文庫,児童文庫,角川つばさ文庫,ＫＡＤＯＫＡＷＡ,秋木真,角川つばさ文庫
