,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
576,9784065146828,57,キミマイ　きみの舞　恋のライバルは大親友,キミマイ　きみの舞　,２,キミマイ　きみの舞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,緒川さよ,講談社青い鳥文庫
244,9784065235447,58,ＪＳ－ジェイエス－のトリセツ,ＪＳ－ジェイエス－のトリセツ,１,ＪＳ－ジェイエス－のトリセツ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,深海ゆずは,講談社青い鳥文庫
559,9784065281307,58,ＪＳ－ジェイエス－のトリセツ,ＪＳ－ジェイエス－のトリセツ,２,ＪＳ－ジェイエス－のトリセツ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,深海ゆずは,講談社青い鳥文庫
203,9784065205037,59,ナイチンゲール　「看護」はここから始まった,ゲー,,ナイチンゲール　「看護」はここから始まった,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,村岡花子,講談社青い鳥文庫
291,9784065277041,59,トモダチデスゲーム　昨日の友は今日の敵,ゲー,,トモダチデスゲーム　昨日の友は今日の敵,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,もえぎ桃,
607,9784061485976,60,『ミステリーの館』へ、ようこそ　名探偵夢水清志郎事件ノート,,,『ミステリーの館』へ、ようこそ　名探偵夢水清志郎事件ノート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,はやみねかおる,講談社青い鳥文庫
620,9784065120972,61,打順未定、ポジションは駄菓子屋前,,,打順未定、ポジションは駄菓子屋前,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,はやみねかおる,講談社青い鳥文庫
600,9784061485112,62,オリエント急行殺人事件,オリエント急行,,オリエント急行殺人事件,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,アガサ・クリスティ,講談社青い鳥文庫
371,9784065251591,62,オリエント,オリエント急行,１,オリエント,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,しもっち,講談社青い鳥文庫
601,9784065275719,62,オリエント,オリエント急行,３,オリエント,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,しもっち,講談社青い鳥文庫
450,9784061486935,62,オリエント急行とパンドラの匣－ケース－　名探偵夢水清志郎＆怪盗クイーンの華麗なる大冒険,オリエント急行,,オリエント急行とパンドラの匣－ケース－　名探偵夢水清志郎＆怪盗クイーンの華麗なる大冒険,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,はやみねかおる,講談社青い鳥文庫
565,9784065264973,62,オリエント,オリエント急行,２,オリエント,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,しもっち,講談社青い鳥文庫
272,9784065205051,63,異能力フレンズ　最強のフレンズ,異能力フレンズ　,３,異能力フレンズ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,令丈ヒロ子,講談社青い鳥文庫
341,9784065176993,63,異能力フレンズ　スパーク・ガールあらわる！,異能力フレンズ　,１,異能力フレンズ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,令丈ヒロ子,講談社青い鳥文庫
386,9784065189832,63,異能力フレンズ　呪いの手紙,異能力フレンズ　,２,異能力フレンズ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,令丈ヒロ子,講談社青い鳥文庫
543,9784065150245,64,リトル　プリンセス　小公女セーラ,プリンセス　小公女,,リトル　プリンセス　小公女セーラ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,フランセス．ホジソン・バーネット,講談社青い鳥文庫
828,9784061487918,64,リトルプリンセス　小公女,プリンセス　小公女,,リトルプリンセス　小公女,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,フランシス・ホジソン・バーネット,講談社青い鳥文庫
493,9784062854955,65,魔リンピックでおもてなし　黒魔女さんが通る！！×若おかみは小学生！,,,魔リンピックでおもてなし　黒魔女さんが通る！！×若おかみは小学生！,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,石崎洋司,講談社青い鳥文庫
732,9784061487284,66,リズム,,,リズム,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,森絵都,講談社青い鳥文庫
716,9784062854993,67,クレヨン王国　超特急２４色ゆめ列車＜新装版＞　クレヨン王国ベストコレクション,＜新装版＞　クレヨン王国ベストコレクション,,クレヨン王国　超特急２４色ゆめ列車＜新装版＞　クレヨン王国ベストコレクション,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,福永令三,講談社青い鳥文庫
539,9784062852555,67,クレヨン王国の十二か月　クレヨン王国ベストコレクション,＜新装版＞　クレヨン王国ベストコレクション,,クレヨン王国の十二か月　クレヨン王国ベストコレクション,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,福永令三,講談社青い鳥文庫
573,9784062854641,67,クレヨン王国いちご村＜新装版＞　クレヨン王国ベストコレクション,＜新装版＞　クレヨン王国ベストコレクション,,クレヨン王国いちご村＜新装版＞　クレヨン王国ベストコレクション,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,福永令三,講談社青い鳥文庫
896,9784062853897,67,クレヨン王国　新・十二か月の旅＜新装版＞,＜新装版＞　クレヨン王国ベストコレクション,,クレヨン王国　新・十二か月の旅＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,福永令三,講談社青い鳥文庫
835,9784062855556,67,クレヨン王国黒の銀行＜新装版＞　クレヨン王国ベストコレクション,＜新装版＞　クレヨン王国ベストコレクション,,クレヨン王国黒の銀行＜新装版＞　クレヨン王国ベストコレクション,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,福永令三,講談社青い鳥文庫
647,9784065186367,68,エンマ先生の怪談帳　だれもいない卒業式,エンマ先生の怪談帳　,,エンマ先生の怪談帳　だれもいない卒業式,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,池田美代子,講談社青い鳥文庫
646,9784065174524,68,エンマ先生の怪談帳　霊の案件で放課後は大いそがし！,エンマ先生の怪談帳　,,エンマ先生の怪談帳　霊の案件で放課後は大いそがし！,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,池田美代子,講談社青い鳥文庫
205,9784065213520,69,ルパンの帰還,ルパンの,,ルパンの帰還,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,横関大,講談社青い鳥文庫
85,9784065210765,69,ルパンの娘,ルパンの,,ルパンの娘,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,横関大,講談社青い鳥文庫
397,9784065163733,70,パンプキン！　模擬原爆の夏,,,パンプキン！　模擬原爆の夏,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,令丈ヒロ子,講談社青い鳥文庫
733,9784061470262,71,キャプテンがんばる,キャプテン,,キャプテンがんばる,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,後藤竜二,講談社青い鳥文庫
745,9784061470255,71,キャプテン、らくにいこうぜ,キャプテン,,キャプテン、らくにいこうぜ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,後藤竜二,講談社青い鳥文庫
657,9784061470248,71,キャプテンはつらいぜ,キャプテン,,キャプテンはつらいぜ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,後藤竜二,講談社青い鳥文庫
427,9784062856393,72,ヘレン・ケラー物語,物語,,ヘレン・ケラー物語,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,東多江子,講談社青い鳥文庫
403,9784062854351,72,アンネ・フランク物語,物語,,アンネ・フランク物語,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小山内美江子,講談社青い鳥文庫
781,9784065173381,73,ジャンピング・サクラ　天才テニス少女対決！,ジャン,,ジャンピング・サクラ　天才テニス少女対決！,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,本條強,講談社青い鳥文庫
818,9784062855709,73,ジャングル・ブック　新訳,ジャン,,ジャングル・ブック　新訳,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ラドヤード・キプリング,講談社青い鳥文庫
694,9784062854870,74,サウンド・オブ・ミュージック　トラップ一家の物語,,,サウンド・オブ・ミュージック　トラップ一家の物語,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,谷口由美子,講談社青い鳥文庫
149,9784065174470,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,４,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
306,9784062854900,75,氷の上のプリンセス　波乱の全日本ジュニア,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　波乱の全日本ジュニア,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
325,9784062854696,75,氷の上のプリンセス　こわれたペンダント,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　こわれたペンダント,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
312,9784062855778,75,氷の上のプリンセス　エアメールの約束,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　エアメールの約束,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
265,9784062854511,75,氷の上のプリンセス　カルメンとシェヘラザード,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　カルメンとシェヘラザード,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
302,9784062855204,75,氷の上のプリンセス　はじめての国際大会,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　はじめての国際大会,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
279,9784062856577,75,氷の上のプリンセス　自分を信じて！,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　自分を信じて！,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
66,9784065244401,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,９,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
328,9784062855389,75,氷の上のプリンセス　夢への強化合宿,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　夢への強化合宿,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
60,9784065202579,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,６,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
145,9784065122235,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,２,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
55,9784065216378,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,７,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
159,9784065140505,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,３,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
141,9784065186251,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,５,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
52,9784065229743,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,８,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
310,9784062856072,75,氷の上のプリンセス　シンデレラの願い,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　シンデレラの願い,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
177,9784065156599,75,氷の上のプリンセス　ジュニア編３．５,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　ジュニア編３．５,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
105,9784062856720,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,１,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
220,9784062854139,75,氷の上のプリンセス　ジゼルがくれた魔法の力,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　ジゼルがくれた魔法の力,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
110,9784065274385,75,氷の上のプリンセス　シニア編,氷の上のプリンセス　ジュニア編,１,氷の上のプリンセス　シニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,
90,9784065261163,75,氷の上のプリンセス　ジュニア編,氷の上のプリンセス　ジュニア編,１０,氷の上のプリンセス　ジュニア編,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
239,9784062854313,75,氷の上のプリンセス　オーロラ姫と村娘ジゼル,氷の上のプリンセス　ジュニア編,,氷の上のプリンセス　オーロラ姫と村娘ジゼル,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,風野潮,講談社青い鳥文庫
756,9784062856966,76,おしゃれプロジェクト　胸キュンコーデで初告白！？,おしゃれプロジェクト　,２,おしゃれプロジェクト,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ＭＩＫＡ　ＰＯＳＡ,講談社青い鳥文庫
748,9784062856355,76,おしゃれプロジェクト　サラツヤ髪で初デート！,おしゃれプロジェクト　,１,おしゃれプロジェクト,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ＭＩＫＡ　ＰＯＳＡ,講談社青い鳥文庫
165,9784062856096,77,走れメロス　太宰治短編集,,,走れメロス　太宰治短編集,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,太宰治,講談社青い鳥文庫
797,9784061470378,78,コロボックル童話集,,,コロボックル童話集,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,佐藤さとる,講談社青い鳥文庫
494,9784062854566,79,ムーミン谷の十一月＜新装版＞,ムーミン谷の,,ムーミン谷の十一月＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
389,9784062854023,79,ムーミン谷の冬＜新装版＞,ムーミン谷の,,ムーミン谷の冬＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
496,9784062854450,79,ムーミンパパの思い出＜新装版＞,ムーミン谷の,,ムーミンパパの思い出＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
537,9784062854368,79,ムーミンパパ海へいく＜新装版＞,ムーミン谷の,,ムーミンパパ海へいく＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
443,9784062853972,79,ムーミン谷の夏まつり＜新装版＞,ムーミン谷の,,ムーミン谷の夏まつり＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
372,9784062854054,79,ムーミン谷の彗星＜新装版＞,ムーミン谷の,,ムーミン谷の彗星＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
276,9784062853903,79,ムーミン谷の仲間たち＜新装版＞,ムーミン谷の,,ムーミン谷の仲間たち＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
764,9784062854658,80,わたしに魔法が使えたら＜新装版＞　泣いちゃいそうだよ,＜新装版＞,,わたしに魔法が使えたら＜新装版＞　泣いちゃいそうだよ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小林深雪,講談社青い鳥文庫
489,9784065141687,80,ねらわれた学園＜新装版＞,＜新装版＞,,ねらわれた学園＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,眉村卓,講談社青い鳥文庫
881,9784062855150,81,でかでか人とちびちび人＜新装版＞,,,でかでか人とちびちび人＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,立原えりか,講談社青い鳥文庫
574,9784062853026,82,大きな森の小さな家＜新装版＞　大草原の小さな家シリーズ,の小さな家＜新装版＞　大草原の小さな家シリーズ,,大きな森の小さな家＜新装版＞　大草原の小さな家シリーズ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ローラ・インガルス・ワイルダー,講談社青い鳥文庫
552,9784062853156,82,大草原の小さな家＜新装版＞　大草原の小さな家シリーズ,の小さな家＜新装版＞　大草原の小さな家シリーズ,,大草原の小さな家＜新装版＞　大草原の小さな家シリーズ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ローラ・インガルス・ワイルダー,講談社青い鳥文庫
739,9784062855181,83,りんご畑の特別列車＜新装版＞,＜新装版＞　宮沢賢治童話集,,りんご畑の特別列車＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,柏葉幸子,講談社青い鳥文庫
296,9784061487901,83,二十四の瞳＜新装版＞,＜新装版＞　宮沢賢治童話集,,二十四の瞳＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,壺井栄,講談社青い鳥文庫
37,9784061487932,83,赤毛のアン＜新装版＞,＜新装版＞　宮沢賢治童話集,,赤毛のアン＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ルーシー・モード・モンゴメリ,講談社青い鳥文庫
439,9784065162880,83,なぞの転校生＜新装版＞,＜新装版＞　宮沢賢治童話集,,なぞの転校生＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,眉村卓,講談社青い鳥文庫
486,9784062850520,83,セロひきのゴーシュ＜新装版＞　宮沢賢治童話集４,＜新装版＞　宮沢賢治童話集,,セロひきのゴーシュ＜新装版＞　宮沢賢治童話集４,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,宮沢賢治,講談社青い鳥文庫
152,9784061487987,83,くもの糸・杜子春＜新装版＞,＜新装版＞　宮沢賢治童話集,,くもの糸・杜子春＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,芥川龍之介,講談社青い鳥文庫
73,9784062850490,83,注文の多い料理店＜新装版＞,＜新装版＞　宮沢賢治童話集,,注文の多い料理店＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,宮沢賢治,講談社青い鳥文庫
728,9784062855099,83,かくれ家は空の上＜新装版＞,＜新装版＞　宮沢賢治童話集,,かくれ家は空の上＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,柏葉幸子,講談社青い鳥文庫
888,9784062850285,83,ふしぎの国のアリス＜新装版＞,＜新装版＞　宮沢賢治童話集,,ふしぎの国のアリス＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ルイス・キャロル,講談社青い鳥文庫
101,9784062850513,83,銀河鉄道の夜＜新装版＞　宮沢賢治童話集３,＜新装版＞　宮沢賢治童話集,,銀河鉄道の夜＜新装版＞　宮沢賢治童話集３,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,宮沢賢治,講談社青い鳥文庫
435,9784062850506,83,風の又三郎＜新装版＞　宮沢賢治童話集２,＜新装版＞　宮沢賢治童話集,,風の又三郎＜新装版＞　宮沢賢治童話集２,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,宮沢賢治,講談社青い鳥文庫
487,9784062851220,83,フランダースの犬＜新装版＞,＜新装版＞　宮沢賢治童話集,,フランダースの犬＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ウィーダ,講談社青い鳥文庫
529,9784062854061,83,ルパン対ホームズ＜新装版＞,＜新装版＞　宮沢賢治童話集,,ルパン対ホームズ＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,モーリス・ルブラン,講談社青い鳥文庫
227,9784062854207,83,たのしいムーミン一家＜新装版＞,＜新装版＞　宮沢賢治童話集,,たのしいムーミン一家＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,トーベ・ヤンソン,講談社青い鳥文庫
884,9784061484085,84,聖書物語　新約編,聖書物語　新約編,,聖書物語,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,香山彬子,講談社青い鳥文庫
667,9784062855907,84,聖書物語　新約編＜新装版＞,聖書物語　新約編,,聖書物語　新約編＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,香山彬子,講談社青い鳥文庫
685,9784062855723,84,聖書物語　旧約編＜新装版＞,聖書物語　新約編,,聖書物語　旧約編＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,香山彬子,講談社青い鳥文庫
635,9784062853606,85,少年Ｈ＜新装版＞（上）,少年Ｈ＜新装版＞（,,少年Ｈ＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,妹尾河童,講談社青い鳥文庫
714,9784062853613,85,少年Ｈ＜新装版＞（下）,少年Ｈ＜新装版＞（,,少年Ｈ＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,妹尾河童,講談社青い鳥文庫
555,9784062851213,85,賢者の贈り物＜新装版＞,少年Ｈ＜新装版＞（,,賢者の贈り物＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,オー・ヘンリー,講談社青い鳥文庫
666,9784061487949,85,クリスマスキャロル＜新装版＞,少年Ｈ＜新装版＞（,,クリスマスキャロル＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,チャールズ・ディケンズ,講談社青い鳥文庫
564,9784062851251,85,三銃士＜新装版＞,少年Ｈ＜新装版＞（,,三銃士＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,アレクサンドル・デュマ・ペール,講談社青い鳥文庫
859,9784062850810,85,若草物語＜新装版＞,少年Ｈ＜新装版＞（,,若草物語,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,ルイザ・メイ・オルコット,講談社青い鳥文庫
786,9784062855006,85,飛べ！千羽づる＜新装版＞,少年Ｈ＜新装版＞（,,飛べ！千羽づる＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,手島悠介,講談社青い鳥文庫
116,9784061487895,85,坊っちゃん＜新装版＞,少年Ｈ＜新装版＞（,,坊っちゃん＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,夏目漱石,講談社青い鳥文庫
513,9784062853828,85,青い鳥＜新装版＞,少年Ｈ＜新装版＞（,,青い鳥＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,モーリス・メーテルリンク,講談社青い鳥文庫
577,9784062852289,85,ギリシア神話＜新装版＞　オリンポスの神々,少年Ｈ＜新装版＞（,,ギリシア神話＜新装版＞　オリンポスの神々,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,遠藤寛子,講談社青い鳥文庫
517,9784062853477,85,西遊記＜新装版＞,少年Ｈ＜新装版＞（,,西遊記＜新装版＞,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
97,9784065247051,86,夜カフェ,夜カフェ,１０,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
47,9784065206720,86,夜カフェ,夜カフェ,７,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
82,9784065231654,86,夜カフェ,夜カフェ,９,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
185,9784065280607,86,夜カフェ,夜カフェ,１２,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
45,9784065145005,86,夜カフェ,夜カフェ,２,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
69,9784065171196,86,夜カフェ,夜カフェ,４,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
56,9784065157169,86,夜カフェ,夜カフェ,３,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
131,9784065265307,86,夜カフェ,夜カフェ,１１,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
30,9784065134740,86,夜カフェ,夜カフェ,１,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
58,9784065219737,86,夜カフェ,夜カフェ,８,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
70,9784065183366,86,夜カフェ,夜カフェ,５,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
67,9784065195895,86,夜カフェ,夜カフェ,６,夜カフェ,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,倉橋燿子,講談社青い鳥文庫
417,9784062850773,87,三国志　風雲の巻,三国志　,２,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
627,9784061471870,87,三国志,三国志　,,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,羅貫中,講談社青い鳥文庫
554,9784062851398,87,三国志　死生の巻,三国志　,７,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
544,9784062851138,87,三国志　大願の巻,三国志　,５,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
535,9784062851008,87,三国志　火炎の巻,三国志　,４,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
314,9784062850681,87,三国志　飛龍の巻,三国志　,１,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
520,9784062851305,87,三国志　流星の巻,三国志　,６,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
499,9784062850896,87,三国志　激闘の巻,三国志　,３,三国志,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,小沢章友,講談社青い鳥文庫
264,9784065235386,88,世々と海くんの図書館デート　クリスマスのきつねは、だんろのまえで　どんなゆめをみる？,世々と海くんの図書館デート　,４,世々と海くんの図書館デート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,野村美月,講談社青い鳥文庫
197,9784065210772,88,世々と海くんの図書館デート　夏のきつねのねがいごとは、だいすき。だいすき。だいすきです。,世々と海くんの図書館デート　,２,世々と海くんの図書館デート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,野村美月,講談社青い鳥文庫
150,9784065210789,88,世々と海くんの図書館デート　恋するきつねは、さくらのバレエシューズをはいて、絵本をめくるのです。,世々と海くんの図書館デート　,,世々と海くんの図書館デート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,野村美月,講談社青い鳥文庫
249,9784065229071,88,世々と海くんの図書館デート　ハロウィンのきつねは、いたずらな魔王様といっしょにいたいのです。,世々と海くんの図書館デート　,３,世々と海くんの図書館デート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,野村美月,講談社青い鳥文庫
274,9784065250327,88,世々と海くんの図書館デート　春めくきつねは、つりばしにゆられて、あのこに会いにゆきます。,世々と海くんの図書館デート　,５,世々と海くんの図書館デート,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,野村美月,講談社青い鳥文庫
368,9784062855549,89,南総里見八犬伝　運命の仲間,南総里見八犬伝　,１,南総里見八犬伝,児童書,児童文庫,児童文庫,青い鳥文庫,講談社,時海結以,講談社青い鳥文庫
