JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM
9784774738659,くるくるまわる！ビーだまビッグコースター,,1076,16,0091,0001,0091,書籍,児童書,グッズ,グッズ,その他グッズ,ｍｉｏ,0007747,コスミック出版,43383195,くるくるまわる！ビーだまビッグコースター,［バラエティ］,20221213,1233,,
9784087901009,おしりダンディ　ザ・ヤング　きょうりゅうのしま,,1076,16,0041,0005,0007,書籍,児童書,読み物,読み物,おしりたんていシリーズ,トロル,0000008,集英社,43375621,おしりダンディ　ザ・ヤング　きょうりゅうのしま,おしりダンディ　アドベンチャー,20221125,4247,おしりダンディ アドベンチャー,
9784865492873,はたらくくるま,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,伊藤アキラ,0086549,ひさかたチャイルド,43373876,はたらくくるま,,20221215,1191,,
9784791631582,超特大なぞなぞウルトラ大冒険３５１５問！,,1076,16,0061,0001,0011,書籍,児童書,実用百科,実用百科,クイズ・なぞなぞ,平目きらり,0007916,西東社,43363338,超特大なぞなぞウルトラ大冒険３５１５問！,,20221011,1026,,
9784083217654,渚くんをお兄ちゃんとは呼ばない　〜これからも大好き〜,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,夜野せせり,0000008,集英社,43386788,渚くんをお兄ちゃんとは呼ばない　～これからも大好き～,集英社みらい文庫,20230127,2508,渚くんをお兄ちゃんとは呼ばない,
9784041097526,角川まんが学習シリーズ　日本の歴史　多様化する社会　平成時代〜令和,１６,1076,16,0071,0005,0001,書籍,児童書,学習百科,学習漫画,日本の歴史,五百旗頭薫,0000004,ＫＡＤＯＫＡＷＡ,42677088,角川まんが学習シリーズ　日本の歴史,,20221013,4185,,
9784065297001,人狼サバイバル　疑心暗鬼！　水の都の人狼ゲーム,,1076,16,0055,0001,0011,書籍,児童書,児童文庫,児童文庫,青い鳥文庫,甘雪こおり,0000006,講談社,43367244,人狼サバイバル　疑心暗鬼！　水の都の人狼ゲーム,,20221109,4734,,
9784330059228,トミカ　はじめてのひらがなキューブ,,1076,16,0091,0001,0001,書籍,児童書,グッズ,グッズ,知育玩具,ｍｉｏ,0000330,交通新聞社,43371216,トミカ　はじめてのひらがなキューブ,［バラエティ］,20221128,1086,,
9784023322233,大雪のサバイバル,,1076,16,0071,0005,0021,書籍,児童書,学習百科,学習漫画,サバイバルシリーズ,ポドアルチング,0000002,朝日新聞出版,43392485,大雪のサバイバル,かがくるＢＯＯＫ　科学漫画サバイバルシリーズ　８２,20230207,4032,科学漫画サバイバルシリーズ８２,
9784791631889,ミラクルハピネス　心理テスト１４１２,,1076,16,0061,0001,0021,書籍,児童書,実用百科,実用百科,心理ゲーム・占い,ミラクル心理研究会,0007916,西東社,43368800,ミラクルハピネス　心理テスト１４１２,,20221015,2097,,
9784046322012,怪盗レッド　家族の絆は、うばえない☆の巻,２２,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,秋木真,0000004,ＫＡＤＯＫＡＷＡ,40911770,怪盗レッド,角川つばさ文庫,20221214,3750,,
9784046322029,ふたごチャレンジ！　ココロ揺らめく遊園地！？,４,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,七都にい,0000004,ＫＡＤＯＫＡＷＡ,43292427,ふたごチャレンジ！,角川つばさ文庫,20230112,2721,,
9784791631513,大迫力！戦慄の都市伝説大百科,,1076,16,0061,0001,0091,書籍,児童書,実用百科,実用百科,その他実用百科,朝里樹,0007916,西東社,43374282,大迫力！戦慄の都市伝説大百科,,20221115,3485,,
9784041129791,角川まんが学習シリーズ日本の歴史５大特典つき全１６巻＋別巻４冊セット（全２０巻セ,,1076,16,0071,0005,0001,書籍,児童書,学習百科,学習漫画,日本の歴史,山本博文,0000004,ＫＡＤＯＫＡＷＡ,43370508,角川まんが学習シリーズ日本の歴史５大特典つき全１６巻＋別巻４冊セット（全２０巻セ,,20221110,1223,,
9784522803431,たべっ子どうぶつバスボール　りんごのかおり,１,1076,16,0091,0001,0091,書籍,児童書,グッズ,グッズ,その他グッズ,ｍｉｏ,0000522,永岡書店,43376252,たべっ子どうぶつバスボール　りんごのかおり,,20221110,4544,,
9784036358502,あやし、おそろし、天獄園,,1076,16,0041,0005,0024,書籍,児童書,読み物,読み物,ふしぎ駄菓子屋銭天堂シリーズ,廣嶋玲子,0000003,偕成社,43363698,あやし、おそろし、天獄園,,20221124,10445,,
9784410143335,化学重要問題集化学基礎・化学　実戦２０２３,,1076,19,0031,0021,0011,書籍,学習参考書,高校学参,理科,化学,数研出版編集部,0000410,数研出版,43363351,化学重要問題集化学基礎・化学　実戦２０２３,,20221104,2698,,
9784591175699,ティンクル・セボンスター　アンナと宝石の国の女王様,８,1076,16,0041,0005,0005,書籍,児童書,読み物,読み物,低学年読み物,菊田みちよ,0000591,ポプラ社,42723633,ティンクル・セボンスター,,20221214,1179,ティンクル・セボンスター,
9784083217494,絶叫学級　パーティーのいけにえ　編,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,いしかわえみ,0000008,集英社,43366740,絶叫学級　パーティーのいけにえ　編,集英社みらい文庫,20221028,3042,絶叫学級,
9784591175705,ミオととなりのマーメイド　つながる心でラストマジック！,１２,1076,16,0041,0005,0051,書籍,児童書,読み物,読み物,ファンタジー,ミランダ・ジョーンズ,0000591,ポプラ社,43380020,ミオととなりのマーメイド　つながる心でラストマジック！,,20221207,2130,ミオととなりのマーメイド,
9784046321831,ぜったいバレちゃいけません！！！　ハッピーエンドはゆずれない！,６,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,水無仙丸,0000004,ＫＡＤＯＫＡＷＡ,43210129,ぜったいバレちゃいけません！！！,角川つばさ文庫,20221013,1374,,
9784083217487,迷宮教室　裏切りの「友達処刑ゲーム」,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,あいはらしゅう,0000008,集英社,43366739,迷宮教室　裏切りの「友達処刑ゲーム」,集英社みらい文庫,20221028,1475,迷宮教室,
9784478116562,小学生がたった１日で１９×１９までかんぺきに暗算できる本,,1076,19,0011,0005,0001,書籍,学習参考書,小学学参,基礎学習,基礎学習参考書,小杉拓也,0000478,ダイヤモンド社,43373276,小学生がたった１日で１９×１９までかんぺきに暗算できる本,,20221208,17634,,
9784522803424,じゃがりこバスボール　りんごのかおり,,1076,16,0091,0001,0091,書籍,児童書,グッズ,グッズ,その他グッズ,ｍｉｏ,0000522,永岡書店,43376318,じゃがりこバスボール　りんごのかおり,,20221110,6182,,
9784867163436,まじょねこマーニャ　まほうのゆびわ,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,さかいさちえ,0086716,マイクロマガジン社,43360949,まじょねこマーニャ　まほうのゆびわ,,20221005,1432,,
9784591175866,かいけつゾロリの　あたまがよくなるボードゲームＢＯＸ,,1076,16,0091,0001,0008,書籍,児童書,グッズ,グッズ,その他ゲーム,原ゆたか,0000591,ポプラ社,43380293,かいけつゾロリの　あたまがよくなるボードゲームＢＯＸ,［バラエティ］,20221209,1523,単行本,
9784410143137,物理重要問題集物理基礎・物理　実戦２０２３,,1076,19,0031,0021,0001,書籍,学習参考書,高校学参,理科,物理,数研出版編集部,0000410,数研出版,43363350,物理重要問題集物理基礎・物理　実戦２０２３,,20221104,1050,,
9784083217609,アイ・アム・冒険少年　脱出島　オリジナルストーリー　友情でミッションを乗り越えろ！,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,ｍｉｏ,0000008,集英社,43382711,アイ・アム・冒険少年　脱出島　オリジナルストーリー　友情でミッションを乗り越えろ！,集英社みらい文庫,20221216,1176,アイ・アム・冒険少年 脱出島 オリジナルストーリー 無人島サバイバルスタート！,
9784591176061,おしりたんてい　ププッ　でんせつのかたなをまもれ　アニメコミック,１４,1076,16,0041,0005,0007,書籍,児童書,読み物,読み物,おしりたんていシリーズ,トロル,0000591,ポプラ社,43109435,おしりたんてい　アニメコミック,,20230118,2038,アニメコミックおしりたんてい,
9784083217586,青星学園★チームＥＹＥーＳの事件ノート　翔太の熱い体育祭！ハチマキにこめた気持ち,,1076,16,0055,0001,0018,書籍,児童書,児童文庫,児童文庫,集英社みらい文庫,相川真,0000008,集英社,43382709,青星学園★チームＥＹＥーＳの事件ノート　翔太の熱い体育祭！ハチマキにこめた気持ち,集英社みらい文庫,20221216,3422,,
9784522440513,おしえて　おしえて　かわいいの　だぁれ？　こころをはぐくむ　ふれあいえほん,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,うらつかりょうま,0000522,永岡書店,43380013,おしえて　おしえて　かわいいの　だぁれ？　こころをはぐくむ　ふれあいえほん,,20221212,1777,,
9784309629315,人類の物語　Ｕｎｓｔｏｐｐａｂｌｅ　Ｕｓ　ヒトはこうして地球の支配者になった,,1076,16,0071,0001,0047,書籍,児童書,学習百科,学習百科,歴史（読みもの）,ユヴァル・ノア・ハラリ,0000309,河出書房新社,43369411,人類の物語　Ｕｎｓｔｏｐｐａｂｌｅ　Ｕｓ　ヒトはこうして地球の支配者になった,,20221124,3382,Unstoppable Us,
9784046057129,にゃんこ大戦争でまなぶ！難しい言葉１０００,,1076,16,0071,0001,0003,書籍,児童書,学習百科,学習百科,国語,ＰＯＮＯＳ,0000004,ＫＡＤＯＫＡＷＡ,43367727,にゃんこ大戦争でまなぶ！難しい言葉１０００,,20221118,2756,,
9784391158779,すみっコぐらしをさがせ　あつまるとあんしんです編,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,主婦と生活社,0000391,主婦と生活社,43372086,すみっコぐらしをさがせ　あつまるとあんしんです編,,20221125,3526,,
9784813780786,ヴァンパイア・溺愛パラダイス,５,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,碧井こなつ,0008137,スターツ出版,43270868,ヴァンパイア・溺愛パラダイス,野いちごジュニア文庫,20230120,1344,ヴァンパイア♡溺愛パラダイス,
9784865314960,共通テスト予想問題パック　２０２３年用,,1076,19,0031,0051,0041,書籍,学習参考書,高校学参,予備校,Ｚ会,Ｚ会編集部,0086531,Ｚ会,43367355,共通テスト予想問題パック　２０２３年用,,20221007,5463,,
9784405073586,頭のいい子が育つ葉加瀬太郎の英語のうた　ＣＤ付,,1076,16,0071,0001,0006,書籍,児童書,学習百科,学習百科,英語,葉加瀬太郎,0000405,新星出版社,43369780,頭のいい子が育つ葉加瀬太郎の英語のうた　ＣＤ付,,20221117,1435,,
9784046321886,理花のおかしな実験室　ふくらむナゾの答えをさがせ！,７,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,やまもとふみ,0000004,ＫＡＤＯＫＡＷＡ,43189443,理花のおかしな実験室,角川つばさ文庫,20221013,2290,,
9784052056437,５分後に意外な結末ｅｘ　亜麻色の糸で紡がれた物語,,1076,16,0041,0005,0022,書籍,児童書,読み物,読み物,５分後に意外な結末シリーズ,桃戸ハル,0000005,学研プラス,43363323,５分後に意外な結末ｅｘ　亜麻色の糸で紡がれた物語,「５分後に意外な結末」シリーズ,20221215,4042,５分後に意外な結末,
9784591175798,ないしょの未来日記　恋愛ギライな私とフキゲンな王子様,１,1076,16,0055,0001,0091,書籍,児童書,児童文庫,児童文庫,その他児童文庫,高杉六花,0000591,ポプラ社,43379932,ないしょの未来日記　恋愛ギライな私とフキゲンな王子様,ポプラキミノベル　創作,20221207,1452,ポプラキミノベル　ノベライズ,
9784046321909,すずめの戸締まり,,1076,16,0055,0001,0015,書籍,児童書,児童文庫,児童文庫,角川つばさ文庫,新海誠,0000004,ＫＡＤＯＫＡＷＡ,43351498,すずめの戸締まり,角川つばさ文庫,20221013,45820,,
9784065291832,いちねんじゅうおばけずかん　ハロウィンかぼちゃん,,1076,16,0041,0005,0041,書籍,児童書,読み物,読み物,おばけ・こわい話,斉藤洋,0000006,講談社,43371446,いちねんじゅうおばけずかん　ハロウィンかぼちゃん,どうわがいっぱい,20221201,4832,,
