,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
382,9784036523207,52,エミリー（中）,エミリー　,,エミリー,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルーシー・モード・モンゴメリ,偕成社文庫
417,9784036523306,52,エミリー　下,エミリー　,,エミリー,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルーシー・モード・モンゴメリ,偕成社文庫
395,9784036523108,52,エミリー　上,エミリー　,,エミリー,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルーシー・モード・モンゴメリ,偕成社文庫
405,9784036527304,53,シュレミールと小さな潜水艦,ミ,,シュレミールと小さな潜水艦,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,斉藤洋,偕成社文庫
439,9784834020748,53,ミス・ヒッコリーと森のなかまたち,ミ,,ミス・ヒッコリーと森のなかまたち,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,キャロライン・シャーウィン・ベイリー,福音館文庫
422,9784036508600,54,グリム童話集,グリム童話集,３,グリム童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヤーコプ・グリム,偕成社文庫
59,9784834018257,54,グリムの昔話,グリム童話集,１,グリムの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,グリム兄弟,福音館文庫
111,9784834018264,54,グリムの昔話,グリム童話集,２,グリムの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,グリム兄弟,福音館文庫
213,9784036508402,54,グリム童話集,グリム童話集,１,グリム童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヤーコプ・グリム,偕成社文庫
146,9784834018271,54,グリムの昔話,グリム童話集,３,グリムの昔話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,グリム兄弟,福音館文庫
370,9784036508501,54,グリム童話集,グリム童話集,２,グリム童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ヤーコプ・グリム,偕成社文庫
375,9784834019490,55,名医ポポタムの話,,,名医ポポタムの話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,レオポルド・ショ,福音館文庫
334,9784035507307,56,イソップ童話　下,イソップ童話,,イソップ童話,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,Ｈ・ホルダ－,偕成社文庫
361,9784035507208,56,イソップ童話（上）,イソップ童話,,イソップ童話,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,Ｈ・ホルダ－,偕成社文庫
221,9784036528004,57,銀のくじゃく　童話集,　童話集,,銀のくじゃく　童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
206,9784036527106,57,遠い野ばらの村　童話集,　童話集,,遠い野ばらの村　童話集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
319,9784036506408,58,アンデルセン童話集　マッチ売りの少女ほか,,２,アンデルセン童話集　マッチ売りの少女ほか,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ハンス・クリスチャン・アンデルセン,
356,9784834018837,59,太陽の木の枝,の木の,,太陽の木の枝,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,Ｊ．フィツォフスキ,福音館文庫
391,9784036501502,59,柿の木のある家,の木の,,柿の木のある家,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,壺井栄,偕成社文庫
403,9784038504006,60,啄木歌集,,,啄木歌集,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,石川啄木,偕成社文庫
314,9784035511601,61,さくらいろの童話集　ラング世界童話全集＜改訂版＞１１,いろの童話集　ラング世界童話全集＜改訂版＞１,,さくらいろの童話集　ラング世界童話全集＜改訂版＞１１,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
305,9784035510703,61,ばらいろの童話集　ラング世界童話全集２＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,ばらいろの童話集　ラング世界童話全集２＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
449,9784035511700,61,くじゃくいろの童話集　ラング世界童話全集＜改訂版＞１２,いろの童話集　ラング世界童話全集＜改訂版＞１,,くじゃくいろの童話集　ラング世界童話全集＜改訂版＞１２,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
233,9784035510604,61,みどりいろの童話集　ラング世界童話全集１＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,みどりいろの童話集　ラング世界童話全集１＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
369,9784035511007,61,くさいろの童話集　ラング世界童話全集５＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,くさいろの童話集　ラング世界童話全集５＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
393,9784035511403,61,みずいろの童話集　ラング世界童話全集９＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,みずいろの童話集　ラング世界童話全集９＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
348,9784035511304,61,あかいろの童話集　ラング世界童話全集８＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,あかいろの童話集　ラング世界童話全集８＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
394,9784035511205,61,ねずみいろの童話集　ラング世界童話全集７＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,ねずみいろの童話集　ラング世界童話全集７＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
306,9784035510901,61,きいろの童話集　ラング世界童話全集４＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,きいろの童話集　ラング世界童話全集４＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
342,9784035510802,61,そらいろの童話集　ラング世界童話全集３＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,そらいろの童話集　ラング世界童話全集３＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
441,9784035511106,61,ちゃいろの童話集　ラング世界童話全集６＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,ちゃいろの童話集　ラング世界童話全集６＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
371,9784035511502,61,むらさきいろの童話集　ラング世界童話全集１０＜改訂版＞,いろの童話集　ラング世界童話全集＜改訂版＞１,,むらさきいろの童話集　ラング世界童話全集１０＜改訂版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アンドルー・ラング,偕成社文庫
424,9784834006346,62,いっすんぼうしの話,い,,いっすんぼうしの話,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,レオポルド・ショ,福音館文庫
315,9784036526109,62,白いおうむの森,い,,白いおうむの森,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
435,9784036523009,63,いじめっ子,,,いじめっ子,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュディ・ブル－ム,偕成社文庫
307,9784863894686,64,魔法の指輪　ルイスと不思議の時計３,の幽霊　ルイスと不思議の時計,,魔法の指輪　ルイスと不思議の時計３,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
245,9784863894679,64,闇にひそむ影　ルイスと不思議の時計２,の幽霊　ルイスと不思議の時計,,闇にひそむ影　ルイスと不思議の時計２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
308,9784863895577,64,橋の下の怪物　ルイスと不思議の時計８,の幽霊　ルイスと不思議の時計,,橋の下の怪物　ルイスと不思議の時計８,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
110,9784863894594,64,ルイスと不思議の時計　ルイスと不思議の時計１,の幽霊　ルイスと不思議の時計,,ルイスと不思議の時計,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
316,9784863895454,64,魔法博物館の謎　ルイスと不思議の時計７,の幽霊　ルイスと不思議の時計,,魔法博物館の謎　ルイスと不思議の時計７,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
337,9784863895355,64,魔女狩り人の復讐　ルイスと不思議の時計５,の幽霊　ルイスと不思議の時計,,魔女狩り人の復讐　ルイスと不思議の時計５,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
379,9784863894990,64,鏡のなかの幽霊　ルイスと不思議の時計４,の幽霊　ルイスと不思議の時計,,鏡のなかの幽霊　ルイスと不思議の時計４,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
274,9784863895423,64,オペラ座の幽霊　ルイスと不思議の時計６,の幽霊　ルイスと不思議の時計,,オペラ座の幽霊　ルイスと不思議の時計６,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,ジョン・ベレアーズ,静山社ペガサス文庫
214,9784036510504,65,ニルスのふしぎな旅,ニルスのふしぎな旅,３,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティ,偕成社文庫
119,9784036510306,65,ニルスのふしぎな旅,ニルスのふしぎな旅,１,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティ,
216,9784036510405,65,ニルスのふしぎな旅,ニルスのふしぎな旅,２,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティリア－ナ・ロヴィサ・ラ－,偕成社文庫
207,9784036510603,65,ニルスのふしぎな旅,ニルスのふしぎな旅,４,ニルスのふしぎな旅,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,セルマ・オッティリア－ナ・ロヴィサ・ラ－,偕成社文庫
45,9784036516100,66,走れメロス,,,走れメロス,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,太宰治,偕成社文庫
105,9784834018141,67,プラム・クリークの土手で　インガルス一家の物語３,で　インガルス一家の物語,,プラム・クリークの土手で,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
87,9784834018158,67,シルバー・レイクの岸辺で　インガルス一家の物語４,で　インガルス一家の物語,,シルバー・レイクの岸辺で,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ローラ・インガルス・ワイルダー,福音館文庫
302,9784036521401,68,モロー博士の島,ー,,モロー博士の島,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ハーバート・ジョージ・ウェルズ,偕成社文庫
401,9784038502804,68,ジェニーの肖像,ー,,ジェニーの肖像,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ロバ－ト・ネイサン,偕成社文庫
402,9784834022155,69,キルディー小屋のアライグマ,,,キルディー小屋のアライグマ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ラザフォード・モンゴメリ,福音館文庫
438,9784834014433,70,エルマーと１６ぴきのりゅう,エルマーと,,エルマーと１６ぴきのりゅう,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルース・スタイルス・ガネット,
398,9784834014426,70,エルマーとりゅう,エルマーと,,エルマーとりゅう,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルース・スタイルス・ガネット,
266,9784036522705,71,バスカビル家の犬,ビル,,バスカビル家の犬,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
196,9784036502103,71,ビルマの竪琴,ビル,,ビルマの堅琴,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,竹山道雄,偕成社文庫
81,9784834020076,72,トム・ソーヤーの冒険,トム＝ソーヤーの冒険（,,トム・ソーヤーの冒険,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,マーク・トウェイン,福音館文庫
186,9784036500604,72,トム＝ソーヤーの冒険（下）,トム＝ソーヤーの冒険（,,トム＝ソーヤーの冒険（下）,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫
151,9784036500505,72,トム＝ソーヤーの冒険（上）,トム＝ソーヤーの冒険（,,トム＝ソーヤーの冒険（上）,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,マーク・トウェイン,偕成社文庫
130,9784036527502,73,９月０日大冒険,の冒険,,９月０日大冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,さとうまきこ,偕成社文庫
350,9784036514106,73,ルパンの冒険,の冒険,,ルパンの冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,モーリス・ルブラン,偕成社文庫
24,9784036518807,73,二分間の冒険,の冒険,,二分間の冒険,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
265,9784834018479,74,くらやみの谷の小人たち,の小人たち,,くらやみの谷の小人たち,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,いぬいとみこ,福音館文庫
247,9784834018103,74,木かげの家の小人たち,の小人たち,,木かげの家の小人たち,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,いぬいとみこ,福音館文庫
415,9784035504306,75,ひめゆりの少女たち,たち,,ひめゆりの少女たち,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,那須田稔,偕成社文庫
355,9784834022780,75,第八森の子どもたち,たち,,第八森の子どもたち,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,エルス・ペルフロム,福音館文庫
330,9784036526307,76,セレンディップの三人の王子たち　ペルシアのおとぎ話,,,セレンディップの三人の王子たち　ペルシア,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,竹内慶夫,偕成社文庫
429,9784038500305,77,ひとすじの道,と,１,ひとすじの道,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,丸岡秀子,偕成社文庫
249,9784038508103,77,戦火と死の島に生きる,と,,戦火と死の島に生きる,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,菅野静子,偕成社文庫
201,9784036526208,77,風と木の歌,と,,風と木の歌,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,安房直子,偕成社文庫
61,9784035508809,78,放課後の時間割,の時間,,放課後の時間割,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
268,9784036517206,78,ようこそ、おまけの時間に,の時間,,ようこそ、おまけの時間に,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
108,9784834086201,79,かはたれ　散在ガ池の河童猫,,,かはたれ　散在ガ池の河童猫,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,朽木祥,福音館文庫
296,9784834082517,80,水はみどろの宮,,,水はみどろの宮,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石牟礼道子,福音館文庫
112,9784834021837,81,はじまりのはじまりのはじまりのおわり　小さいカタツムリともっと小さいアリの冒険,,,はじまりのはじまりのはじまりのおわり　小さいカタツムリともっと小さいアリの冒険,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,アヴィ,福音館文庫
310,9784834023329,82,ゆびぬき小路の秘密,の秘密,,ゆびぬき小路の秘密,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,小風さち,福音館文庫
448,9784036525300,82,屋根裏部屋の秘密,の秘密,,屋根裏部屋の秘密,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,松谷みよ子,偕成社文庫
399,9784035506904,83,りゅうのたまご,り,,りゅうのたまご,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,佐藤さとる,偕成社文庫
27,9784035509608,83,びりっかすの神さま,り,,びりっかすの神さま,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
199,9784834024159,84,あやとりの記,や,,あやとりの記,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石牟礼道子,福音館文庫
121,9784035508502,84,雨やどりはすべり台の下で,や,,雨やどりはすべり台の下で,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,岡田淳,偕成社文庫
445,9784038505409,85,大地の園　知と愛の門　第４部,大地の園　,,大地の園　知と愛の門　第４部,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,打木村治,
447,9784038505201,85,大地の園　多感の門　第２部,大地の園　,,大地の園　多感の門　第２部,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,打木村治,
430,9784038505300,85,大地の園　ロマンの門　第３部,大地の園　,,大地の園　ロマンの門　第３部,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,打木村治,
436,9784038505102,85,大地の園　学びの門　第１部,大地の園　,,大地の園　学びの門　第１部,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,打木村治,
106,9784834021424,86,鏡の国のアリス,ふしぎの国のアリス,,鏡の国のアリス,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルイス・キャロル,福音館文庫
103,9784035506300,86,ふしぎの国のアリス,ふしぎの国のアリス,,ふしぎの国のアリス,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルイス・キャロル,偕成社文庫
79,9784834019841,86,ふしぎの国のアリス,ふしぎの国のアリス,,ふしぎの国のアリス,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルイス・キャロル,福音館文庫
170,9784035506508,86,鏡の国のアリス,ふしぎの国のアリス,,鏡の国のアリス,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ルイス・キャロル,偕成社文庫
22,9784863895904,87,もののけ屋　一度は会いたい妖怪変化,もののけ屋　,,もののけ屋　一度は会いたい妖怪変化,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,廣嶋玲子,静山社ペガサス文庫
76,9784863895935,87,もののけ屋　四階フロアは妖怪だらけ,もののけ屋　,,もののけ屋　四階フロアは妖怪だらけ,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,廣嶋玲子,静山社ペガサス文庫
58,9784863895928,87,もののけ屋　三度の飯より妖怪が好き,もののけ屋　,,もののけ屋　三度の飯より妖怪が好き,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,廣嶋玲子,静山社ペガサス文庫
269,9784834006452,88,銀のほのおの国,の,,銀のほのおの国,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,神沢利子,福音館文庫
50,9784863895911,88,もののけ屋　二丁目の卵屋にご用心,の,,もののけ屋　二丁目の卵屋にご用心,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,廣嶋玲子,静山社ペガサス文庫
387,9784038501807,89,コタンの口笛　第１部　あらしの歌　下,コタンの口笛　第１部　あらしの歌　,,コタンの口笛　第１部　あらしの歌　下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,石森延男,偕成社文庫
416,9784038501708,89,コタンの口笛　第１部　あらしの歌　上,コタンの口笛　第１部　あらしの歌　,,コタンの口笛　第１部,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,石森延男,偕成社文庫
384,9784038501906,89,コタンの口笛　第２部　光の歌　上,コタンの口笛　第１部　あらしの歌　,,コタンの口笛　第２部　光の歌　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,石森延男,偕成社文庫
409,9784038502002,89,コタンの口笛　第２部　光の歌　下,コタンの口笛　第１部　あらしの歌　,,コタンの口笛　第２部　光の歌　下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,石森延男,偕成社文庫
359,9784863896291,90,モノクロームの不思議　斉藤洋のゴースト・ストリート３,色の不思議　斉藤洋のゴースト・ストリート,,モノクロームの不思議　斉藤洋のゴースト・ストリート３,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
282,9784863896284,90,水色の不思議　斉藤洋のゴースト・ストリート２,色の不思議　斉藤洋のゴースト・ストリート,,水色の不思議　斉藤洋のゴースト・ストリート２,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
204,9784863896277,90,オレンジ色の不思議　斉藤洋のゴースト・ストリート１,色の不思議　斉藤洋のゴースト・ストリート,,オレンジ色の不思議,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,斉藤洋,静山社ペガサス文庫
190,9784035508403,91,長くつ下のピッピ,つの,,長くつ下のピッピ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,アストリッド・リ,偕成社文庫
226,9784036522606,91,四つの署名,つの,,四つの署名,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,コナン・ドイル,偕成社文庫
251,9784834020304,91,九つの銅貨,つの,,九つの銅貨,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ウォルター・デ・ラ・メア,福音館文庫
351,9784834021899,92,ソーグのひと夏　オリヴィエ少年の物語３,のひと,,ソーグのひと夏　オリヴィエ少年の物語３,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ロベール・サバティエ,福音館文庫
389,9784036516605,92,最後のひと葉,のひと,,最後のひと葉,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,オー・ヘンリー,偕成社文庫
149,9784834009057,93,なぞなぞの本,ぞ,,なぞなぞの本,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,石川勇,福音館日曜日文庫
386,9784834021264,93,ぞうのドミニク,ぞ,,ぞうのドミニク,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ルドウィク・Ｊ．ケルン,福音館文庫
163,9784038500701,94,二十四の瞳,,,二十四の瞳,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,壺井栄,偕成社文庫
217,9784834081633,95,美乃里の夏,,,美乃里の夏,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,藤巻吏絵,福音館文庫
37,9784036512409,96,銀河鉄道の夜,,,銀河鉄道の夜,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,宮沢賢治,偕成社文庫
229,9784863894303,97,ダヤン、クラヤミの国へ　猫のダヤンｅｘ,,,ダヤン、クラヤミの国へ　猫のダヤンｅｘ,児童書,児童文庫,児童文庫,静山社ペガサス文庫,静山社,池田あきこ,静山社ペガサス文庫
408,9784035510109,98,日本のむかし話＜新版＞　ツルの恩がえしほか全１８編,日本のむかし話＜新版＞　,４,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
388,9784035510000,98,日本のむかし話＜新版＞　浦島太郎ほか全１７編,日本のむかし話＜新版＞　,３,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
257,9784035509806,98,日本のむかし話＜新版＞　一寸法師ほか全１９編,日本のむかし話＜新版＞　,１,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
432,9784035510406,98,日本のむかし話＜新版＞　花さかじじいほか全２１編,日本のむかし話＜新版＞　,７,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
453,9784035509905,98,日本のむかし話＜新版＞　かちかち山ほか全１７編,日本のむかし話＜新版＞　,２,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
407,9784035510505,98,日本のむかし話＜新版＞　桃太郎ほか全２１編,日本のむかし話＜新版＞　,８,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
423,9784035510208,98,日本のむかし話＜新版＞　こぶとりじいさんほか全１９編,日本のむかし話＜新版＞　,５,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
442,9784035510307,98,日本のむかし話＜新版＞　わらしべ長者ほか全１７編,日本のむかし話＜新版＞　,６,日本のむかし話＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,坪田譲治,偕成社文庫
68,9784038508202,99,流れる星は生きている＜新版＞,＜新版＞,,流れる星は生きている＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,藤原てい,偕成社文庫
253,9784035511809,99,水曜日のクルト＜新版＞,＜新版＞,,水曜日のクルト＜新版＞,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,大井三重子,偕成社文庫
446,9784834037951,100,文庫・魔女の宅急便　３点セット,魔女の宅急便　,,文庫・魔女の宅急便　３点セット,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,,
178,9784834042009,100,福音館文庫　魔女の宅急便　全６冊セット,魔女の宅急便　,,福音館文庫　魔女の宅急便　全６冊セット,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,
49,9784834027778,101,魔女の宅急便　魔法のとまり木,魔女の宅急便　キキと,５,魔女の宅急便,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,福音館文庫
23,9784834018127,101,魔女の宅急便,魔女の宅急便　キキと,,魔女の宅急便,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,福音館文庫
38,9784834022438,101,魔女の宅急便　キキともうひとりの魔女,魔女の宅急便　キキと,３,魔女の宅急便,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,福音館文庫
46,9784834027891,101,魔女の宅急便　それぞれの旅立ち,魔女の宅急便　キキと,６,魔女の宅急便,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,福音館文庫
44,9784834027235,101,魔女の宅急便　キキの恋,魔女の宅急便　キキと,４,魔女の宅急便,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,福音館文庫
30,9784834006216,101,魔女の宅急便　キキと新しい魔法,魔女の宅急便　キキと,２,魔女の宅急便,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,角野栄子,福音館文庫
138,9784036513208,102,神秘の島,神秘の島,１,神秘の島,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
167,9784036513307,102,神秘の島,神秘の島,２,神秘の島,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
164,9784036513406,102,神秘の島,神秘の島,３,神秘の島,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,ジュール・ヴェルヌ,偕成社文庫
66,9784834006179,103,秘密の花園,秘密の花園　,,秘密の花園,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,フランシス・ホジソン・バーネット,福音館文庫
367,9784036517008,103,秘密の花園　下,秘密の花園　,,秘密の花園　下,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,フランシス・ホジソン・バーネット,偕成社文庫
366,9784036516902,103,秘密の花園　上,秘密の花園　,,秘密の花園　上,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,フランシス・ホジソン・バーネット,偕成社文庫
113,9784035507703,104,先生のつうしんぼ,の,,先生のつうしんぼ,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,宮川ひろ,偕成社文庫
248,9784035503903,104,一ふさのぶどう,の,,一ふさのぶどう,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,有島武郎,偕成社文庫
344,9784035505907,105,ミス３年２組のたんじょう会,,,ミス３年２組のたんじょう会,児童書,児童文庫,児童文庫,偕成社文庫,偕成社,大石真,偕成社文庫
200,9784834006674,106,雪の女王,雪の,,雪の女王,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,ハンス・クリスチャン・アンデルセン,福音館文庫
284,9784834005936,106,雪の夜に語りつぐ,雪の,,雪の夜に語りつぐ,児童書,児童文庫,児童文庫,福音館文庫,福音館書店,笠原政雄,福音館文庫
