JAN,SHOSINM,KANSU,ITMCD,DAIGENRECD,CHUGENRECD,SHOGENRECD,SIKIRIBANCD,ITMNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,CHOSHANM,SHPNSHACD,SHPNSHANM,SAKUHINCD,SAKUHINNM,SOSHONM,HATUBAIYMD,ANNUAL_SALES,SUBLABEL,SERIESNM
9784065293355,アナと雪の女王　アナ雪　きらきら　えほん文庫,,1076,16,0021,0001,0005,書籍,児童書,キャラクター絵本,キャラクター絵本,ディズニー,講談社,0000006,講談社,43362343,アナと雪の女王　アナ雪　きらきら　えほん文庫,ディズニーえほん文庫,20221027,1502,,ディズニーえほん文庫
9784065296189,エルメスのえほん　おさんぽステッチ,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,１００％ＯＲＡＮＧＥ,0000006,講談社,43380006,エルメスのえほん　おさんぽステッチ,講談社の創作絵本,20221124,1163,,講談社の創作絵本
9784074525584,ジブリの食卓となりのトトロ,,1076,16,0061,0001,0041,書籍,児童書,実用百科,実用百科,料理,スタジオジブリ,0000007,主婦の友社,43364239,ジブリの食卓となりのトトロ,子どもりょうり絵本,20221004,1178,,子どもりょうり絵本
9784091125972,それいけ！アンパンマン　シールいっぱい！　たべものこれなあにブック,,1076,16,0035,0001,0001,書籍,児童書,絵本塔,絵本塔,小学館,やなせたかし,0000009,小学館,43377198,それいけ！アンパンマン　シールいっぱい！　たべものこれなあにブック,小学館のカラーワイド,20221124,2339,カラーワイド,アンパンマン_小学館のカラーワイド
9784065281154,おかあさんといっしょファンターネ！ひみついっぱい！シールえほん,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,ｍｉｏ,0000006,講談社,43384711,おかあさんといっしょファンターネ！ひみついっぱい！シールえほん,げんきの絵本,20221215,1039,,げんきの絵本
9784065291115,にじいろの　さかなと　おはなしさん,,1076,16,0007,0003,0092,書籍,児童書,絵本,海外絵本,海外絵本,マーカス・フィスター,0000006,講談社,43357704,にじいろの　さかなと　おはなしさん,にじいろのさかなブック,20221124,1141,,にじいろのさかなブック
9784065300992,全ウルトラマン　パーフェクト大図鑑　増補改訂,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,講談社,0000006,講談社,43385230,全ウルトラマン　パーフェクト大図鑑　増補改訂,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ,20221215,3406,,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ
9784065301012,ウルトラ怪獣パワフル大図鑑１００　ウルトラマンティガ〜ウルトラマンゼロ編,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,ｍｉｏ,0000006,講談社,43380807,ウルトラ怪獣パワフル大図鑑１００　ウルトラマンティガ～ウルトラマンゼロ編,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ,20221215,1143,,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ
9784074531509,かっても　まけても　いいんだよ,,1076,16,0007,0003,0097,書籍,児童書,絵本,海外絵本,３才〜海外絵本,オーレリー・シアン・ショウ・シーヌ,0000007,主婦の友社,43371448,かっても　まけても　いいんだよ,ガストンのソーシャルスキルえほん,20221031,1164,,ガストンのソーシャルスキルえほん
9784065294994,はってはがせる！仮面ライダーギーツ超シールバトルロイヤル！,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,講談社,0000006,講談社,43357380,はってはがせる！仮面ライダーギーツ超シールバトルロイヤル！,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ,20221024,2165,,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ
9784065301029,ウルトラ怪獣パワフル大図鑑１００　ウルトラマンギンガ〜ウルトラマンデッカー編,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,講談社,0000006,講談社,43380808,ウルトラ怪獣パワフル大図鑑１００　ウルトラマンギンガ～ウルトラマンデッカー編,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ,20221215,1521,,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ
9784065301197,ウルトラライトペンでちょうさせよ！ウルトラヒーロー＆かいじゅうひみつバトルだいず,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,講談社,0000006,講談社,43372550,ウルトラライトペンでちょうさせよ！ウルトラヒーロー＆かいじゅうひみつバトルだいず,おと幼ムック,20221212,2784,,おと幼ムック
9784053056061,高校入試出るナビ５科　改訂版,,1076,19,0021,0061,0001,書籍,学習参考書,中学学参,高校入試,入試対策問題集,学研プラス,0000005,学研プラス,43360368,高校入試出るナビ５科　改訂版,高校入試出るナビ,20221027,4758,高校入試　出るナビ,高校入試出るナビ
9784057508320,キャンディねんどでつくる　つやぷるアクセサリー,,1076,16,0061,0001,0043,書籍,児童書,実用百科,実用百科,おしゃれ,ｓａｒｉｃｏ,0000005,学研プラス,43369072,キャンディねんどでつくる　つやぷるアクセサリー,［バラエティ］　ガールズクラフト,20221115,2277,ガールズクラフト,ガールズクラフト
9784065304358,全仮面ライダー　パーフェクト大図鑑　増補改訂,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,ｍｉｏ,0000006,講談社,43374260,全仮面ライダー　パーフェクト大図鑑　増補改訂,講談社ＭＯＯＫ　テレビマガジンデラックス　２５２,20221223,2177,,講談社ＭＯＯＫ　テレビマガジンデラックス　２５２
9784083140778,ちびまる子ちゃんの仕事の見つけかた,,1076,16,0071,0005,0091,書籍,児童書,学習百科,学習漫画,その他学習漫画,さくらももこ,0000008,集英社,43368783,ちびまる子ちゃんの仕事の見つけかた,満点ゲットシリーズ　せいかつプラス,20221104,1003,,満点ゲットシリーズ　せいかつプラス
9784065291702,仮面ライダーギーツとあそぼう！,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,講談社,0000006,講談社,43372549,仮面ライダーギーツとあそぼう！,,20221025,11943,,仮面ライダー
9784065301036,仮面ライダーギーツとあそぼう！　レジェンド,,1076,16,0035,0001,0011,書籍,児童書,絵本塔,絵本塔,講談社,講談社,0000006,講談社,43379298,仮面ライダーギーツとあそぼう！　レジェンド,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ,20221215,8740,,講談社ＭＯＯＫ　テレビマガジンＭＯＯＫ
9784091066275,ピカチュウとあそぼ！　ピカチュウのだいぼうけん　ポケモンおはなし＆おあそびブック,,1076,16,0035,0001,0001,書籍,児童書,絵本塔,絵本塔,小学館,よしのえみこ,0000009,小学館,43372077,ピカチュウとあそぼ！　ピカチュウのだいぼうけん　ポケモンおはなし＆おあそびブック,ワンダーライフスペシャル,20221024,2077,ワンダーライフスペシャル,ワンダーライフスペシャル
9784092175143,乗りもの　新版　鉄道・自動車・飛行機・船,,1076,16,0081,0001,0011,書籍,児童書,図鑑,図鑑,学習図鑑シリーズ,長根広和,0000009,小学館,43374262,乗りもの　新版　鉄道・自動車・飛行機・船,小学館の図鑑ＮＥＯ,20221129,13464,小学館の図鑑NEO,小学館の図鑑ＮＥＯ
9784097251743,チャレンジミッケ！　ポケット版　サンタクロース,４,1076,16,0007,0004,0031,書籍,児童書,絵本,さがしもの絵本,ミッケ,ウォルター・ウィック,0000009,小学館,43341242,チャレンジミッケ！　ポケット版,,20221129,1129,,ミッケ
9784097355984,星のカービィ　ディスカバリー　ほおばれ！シールブック,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,ワープスター,0000009,小学館,43372078,星のカービィ　ディスカバリー　ほおばれ！シールブック,まるごとシールブックＤＸ,20221026,3484,まるごとシールブック,まるごとシールブックＤＸ
9784092592094,ドラえもん探究ワールド　本の歴史と未来,,1076,16,0071,0001,0021,書籍,児童書,学習百科,学習百科,ドラえもんの学習シリ－ズ,藤子・Ｆ・不二雄,0000009,小学館,43370509,ドラえもん探究ワールド　本の歴史と未来,ビッグ・コロタン,20221116,3907,ビッグ･コロタン,ビッグコロタン
9784092536418,マインクラフト　公式ドリル　さんすう　ステップ２　７ー８才におすすめ　マイクラで楽しく理数系センスを身につける！,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,夏坂哲志,0000009,小学館,43368533,マインクラフト　公式ドリル　さんすう　ステップ２　７ー８才におすすめ　マイクラで楽しく理数系センスを身につける！,知育ドリル,20221013,5677,知育ドリル,知育ドリル
9784092592117,ドラえもん探究ワールド　ねむりと夢のふしぎ,,1076,16,0071,0001,0021,書籍,児童書,学習百科,学習百科,ドラえもんの学習シリ－ズ,藤子・Ｆ・不二雄,0000009,小学館,43383706,ドラえもん探究ワールド　ねむりと夢のふしぎ,ビッグ・コロタン,20221207,6404,ビッグ･コロタン,ビッグコロタン
9784198655471,スタジオジブリのヒロインがいっぱい,,1076,16,0021,0001,0035,書籍,児童書,キャラクター絵本,キャラクター絵本,ジブリ,スタジオジブリ,0000019,徳間書店,43359658,スタジオジブリのヒロインがいっぱい,徳間アニメ絵本ミニ,20221015,1443,,ジブリ
9784323043906,アニメおさるのジョージ　ともだちだーれだ？,,1076,16,0007,0003,0092,書籍,児童書,絵本,海外絵本,海外絵本,マーガレット・レイ,0000323,金の星社,43378665,アニメおさるのジョージ　ともだちだーれだ？,ふわふわゆびにんぎょうえほん,20221222,1358,,ふわふわゆびにんぎょうえほん
9784097353492,ワンワンの　パンやさん,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,ＮＨＫエデュケーショナル,0000009,小学館,43380286,ワンワンの　パンやさん,ゆびにんぎょうえほん　いないいないばあっ！,20221207,2718,,ゆびにんぎょうえほん　いないいないばあっ！
9784309690766,トムとジェリーをさがせ！　めいさくシーンでおおはしゃぎ,,1076,16,0021,0001,0007,書籍,児童書,キャラクター絵本,キャラクター絵本,トムとジェリー,まつやまたかし,0000309,河出書房新社,43368788,トムとジェリーをさがせ！　めいさくシーンでおおはしゃぎ,だいすき！トム＆ジェリーわかったシリーズ,20221201,1037,だいすき！トム＆ジェリーわかったシリーズ,トムとジェリー
9784092592100,ドラえもん科学ワールドｓｐｅｃｉａｌ　みんなのためのデジタル入門,,1076,16,0071,0001,0021,書籍,児童書,学習百科,学習百科,ドラえもんの学習シリ－ズ,藤子・Ｆ・不二雄,0000009,小学館,43363325,ドラえもん科学ワールドｓｐｅｃｉａｌ　みんなのためのデジタル入門,ビッグ・コロタン,20221116,7997,ビッグ･コロタン,ビッグコロタン
9784097251897,ピタゴラじゃんけん装置ＱＲブック　ピタの巻,,1076,16,0061,0001,0061,書籍,児童書,実用百科,実用百科,工作,ＮＨＫエデュケーショナル,0000009,小学館,43374263,ピタゴラじゃんけん装置ＱＲブック　ピタの巻,ピタゴラＢＯＯＫ,20221026,3858,,ピタゴラＢＯＯＫ
9784097353485,ぷしゅぷしゅの　こんにちは！,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,テレビ東京,0000009,小学館,43380285,ぷしゅぷしゅの　こんにちは！,ゆびにんぎょうえほん　シナぷしゅ,20221207,3963,,シナぷしゅ
9784323043890,アニメおさるのジョージ　おやついっぱい,,1076,16,0007,0003,0092,書籍,児童書,絵本,海外絵本,海外絵本,マーガレット・レイ,0000323,金の星社,43378664,アニメおさるのジョージ　おやついっぱい,ふわふわゆびにんぎょうえほん,20221222,1387,,ふわふわゆびにんぎょうえほん
9784092989313,小学館版学習まんが日本の歴史（全２０巻セット）,,1076,16,0071,0005,0001,書籍,児童書,学習百科,学習漫画,日本の歴史,小学館,0000009,小学館,43351790,小学館版学習まんが日本の歴史（全２０巻セット）,小学館学習まんがシリーズ,20221201,3011,小学館 学習まんがシリーズ,小学館学習まんがシリーズ
9784097504368,てれびくん超ひゃっかシリーズ　ウルトラマンデッカー　デッカー＆ヒーローバトルずかん,,1076,16,0021,0001,0041,書籍,児童書,キャラクター絵本,キャラクター絵本,ヒーロー,間宮尚彦,0000009,小学館,43378663,てれびくん超ひゃっかシリーズ　ウルトラマンデッカー　デッカー＆ヒーローバトルずかん,超ひゃっか,20221116,1820,超ひゃっか,超ひゃっか
9784092536425,マインクラフト　公式ドリル　さんすう　ステップ１　６ー７才におすすめ　マイクラで楽しく理数系センスを身につける！,,1076,19,0005,0001,0091,書籍,学習参考書,小学ドリル,小学ドリル,その他ドリル,夏坂哲志,0000009,小学館,43368534,マインクラフト　公式ドリル　さんすう　ステップ１　６ー７才におすすめ　マイクラで楽しく理数系センスを身につける！,知育ドリル,20221013,7738,知育ドリル,知育ドリル
9784092984011,日本の歴史　日本文化のあけぼの　旧石器〜縄文〜弥生〜古墳時代,１,1076,16,0071,0005,0001,書籍,児童書,学習百科,学習漫画,日本の歴史,山川出版社,0000009,小学館,43381698,小学館版学習まんが　日本の歴史,小学館学習まんがシリーズ,20221201,1766,小学館 学習まんがシリーズ,小学館学習まんがシリーズ
9784097251903,ピタゴラじゃんけん装置ＱＲブック　ゴラの巻,,1076,16,0061,0001,0061,書籍,児童書,実用百科,実用百科,工作,ＮＨＫエデュケーショナル,0000009,小学館,43374264,ピタゴラじゃんけん装置ＱＲブック　ゴラの巻,ピタゴラＢＯＯＫ,20221026,2720,,ピタゴラＢＯＯＫ
9784494003808,みかんくんがね・・,,1076,16,0011,0003,0005,書籍,児童書,幼児絵本,知育絵本,たべもの絵本,とよたかずひこ,0000494,童心社,43365481,みかんくんがね・・,おいしいともだち,20221014,1648,おいしいともだち,おいしいともだち
9784415332161,のりものずかん,,1076,16,0011,0003,0001,書籍,児童書,幼児絵本,知育絵本,知育絵本,成美堂出版編集部,0000415,成美堂出版,43378668,のりものずかん,じぶんでよめる,20221110,3833,,じぶんでよめる
9784522439999,１０才からの勉強が得意になる方法,,1076,16,0071,0001,0008,書籍,児童書,学習百科,学習百科,その他教科,葉一,0000522,永岡書店,43365870,１０才からの勉強が得意になる方法,大人だって本当は知らない,20221011,1669,,大人だって本当は知らない
9784325253600,福岡大学（医学部医学科を除くー一般選抜前期日程）２０２３,,1076,19,0031,0061,0011,書籍,学習参考書,高校学参,大学受験,大学別赤本,教学社編集部,0000325,教学社,43371510,福岡大学（医学部医学科を除くー一般選抜前期日程）２０２３,大学入試シリーズ,20221012,1249,2023年版大学入試シリーズ,大学入試シリーズ
9784325251255,東海大学（医学部医学科を除くー一般選抜）　２０２３,,1076,19,0031,0061,0011,書籍,学習参考書,高校学参,大学受験,大学別赤本,教学社編集部,0000325,教学社,43367832,東海大学（医学部医学科を除くー一般選抜）　２０２３,大学入試シリーズ,20221006,1042,2023年版大学入試シリーズ,大学入試シリーズ
9784415332178,でんしゃずかん,,1076,16,0011,0003,0001,書籍,児童書,幼児絵本,知育絵本,知育絵本,成美堂出版編集部,0000415,成美堂出版,43378669,でんしゃずかん,じぶんでよめる,20221110,3784,,じぶんでよめる
9784325251002,専修大学（学部個別入試）　２０２３,,1076,19,0031,0061,0011,書籍,学習参考書,高校学参,大学受験,大学別赤本,教学社編集部,0000325,教学社,43367829,専修大学（学部個別入試）　２０２３,大学入試シリーズ,20221006,1691,2023年版大学入試シリーズ,大学入試シリーズ
9784522803134,ごはんもぐもぐいただきま〜す！　とびだすえほん,,1076,16,0015,0001,0021,書籍,児童書,しかけ絵本,しかけ絵本,しかけ絵本,さくらいひろし,0000522,永岡書店,43365871,ごはんもぐもぐいただきま～す！　とびだすえほん,,20221011,1963,,とびだすえほん
9784591174951,ディズニープリンセスのひみつ１００,,1076,16,0021,0001,0005,書籍,児童書,キャラクター絵本,キャラクター絵本,ディズニー,ｍｉｏ,0000591,ポプラ社,43367769,ディズニープリンセスのひみつ１００,,20221013,2454,単行本,ディズニー
9784591175194,あおい１ばんのきかんしゃ　トーマスどーこだ？,,1076,16,0021,0001,0011,書籍,児童書,キャラクター絵本,キャラクター絵本,トーマス,ｍｉｏ,0000591,ポプラ社,43374278,あおい１ばんのきかんしゃ　トーマスどーこだ？,きかんしゃトーマスの本,20221109,1619,きかんしゃトーマスの本,きかんしゃトーマスの本
9784591175644,きかんしゃトーマス　キャラクターずかん,,1076,16,0021,0001,0055,書籍,児童書,キャラクター絵本,キャラクター絵本,超ひみつゲット,ｍｉｏ,0000591,ポプラ社,43380017,きかんしゃトーマス　キャラクターずかん,超ひみつゲット！,20221207,5239,超ひみつゲット！,超ひみつゲット
9784757439245,キクタン【中学英単語】高校入試レベル　聞いて覚えるコーパス英単語　改訂第２版,,1076,19,0021,0061,0001,書籍,学習参考書,中学学参,高校入試,入試対策問題集,アルク文教編集部,0007574,アルク,43364895,キクタン【中学英単語】高校入試レベル　聞いて覚えるコーパス英単語　改訂第２版,英語の超人になる！アルク学参シリーズ,20221014,1001,,英語の超人になる！アルク学参シリーズ
9784577051191,アンパンマンおままごとえほん　おべんとう,,1076,16,0021,0001,0001,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,0000577,フレーベル館,43379325,アンパンマンおままごとえほん　おべんとう,,20221216,2542,アンパンマンおままごとえほん,アンパンマンおままごとえほん
9784592763161,ノラネコぐんだん　うみのたび,,1076,16,0007,0001,0201,書籍,児童書,絵本,国内絵本,ノラネコぐんだん,工藤ノリコ,0000592,白泉社,43368308,ノラネコぐんだん　うみのたび,コドモエのえほん,20221104,29937,,ノラネコぐんだん
9784593103782,クリスマスプレゼントなぁに？,,1076,16,0011,0002,0001,書籍,児童書,幼児絵本,ファーストブック,ファーストブック,フフフーン,0000593,ほるぷ出版,43357128,クリスマスプレゼントなぁに？,めくって　たのしい　しかけえほん,20221011,1729,めくって たのしい しかけえほん,めくって　たのしい　しかけえほん
9784577050705,ＰＵＩ　ＰＵＩ　モルカー　を　さがせ！,,1076,16,0021,0001,0051,書籍,児童書,キャラクター絵本,キャラクター絵本,その他キャラクター,フレーベル館,0000577,フレーベル館,43370954,ＰＵＩ　ＰＵＩ　モルカー　を　さがせ！,,20221124,2567,PUI PUI モルカー,ＰＵＩ　ＰＵＩ　モルカー
9784577051061,ブンブーン！バイキンメカ,,1076,16,0021,0001,0001,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,0000577,フレーベル館,43376238,ブンブーン！バイキンメカ,［バラエティ］　アンパンマンタイヤえほん,20221021,1459,アンパンマンタイヤえほん,アンパンマンタイヤえほん
9784591175200,ウルトラマン大図鑑ハイパー,,1076,16,0021,0001,0041,書籍,児童書,キャラクター絵本,キャラクター絵本,ヒーロー,円谷プロダクション,0000591,ポプラ社,43376319,ウルトラマン大図鑑ハイパー,,20221122,4130,単行本,ウルトラマン
9784591175651,トミカコレクション　２０２３,,1076,16,0021,0001,0055,書籍,児童書,キャラクター絵本,キャラクター絵本,超ひみつゲット,タカラトミー,0000591,ポプラ社,43380018,トミカコレクション　２０２３,超ひみつゲット！,20221207,6167,超ひみつゲット！,超ひみつゲット
9784592763123,おすしがふくをかいにきた,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,田中達也,0000592,白泉社,43357122,おすしがふくをかいにきた,ＭＯＥのえほん,20221003,7771,,ＭＯＥのえほん
9784592763147,いちごサンタ,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,わたなべあや,0000592,白泉社,43368307,いちごサンタ,コドモエの本,20221101,1536,,コドモエの本
9784591175422,なにかな？　まる　あかまるの　かたちえほん,,1076,16,0011,0003,0001,書籍,児童書,幼児絵本,知育絵本,知育絵本,しみずだいすけ,0000591,ポプラ社,43372099,なにかな？　まる　あかまるの　かたちえほん,０歳からのあかちゃんえほん,20221104,1670,０歳からのあかちゃんえほん,０歳からのあかちゃんえほん
9784591175620,しんかんせん,,1076,16,0011,0003,0011,書籍,児童書,幼児絵本,知育絵本,のりもの絵本,小賀野実,0000591,ポプラ社,43387469,しんかんせん,のりものマスター,20230112,1099,のりものマスター,のりものマスター
9784591175668,プラレールコレクション　２０２３,,1076,16,0021,0001,0055,書籍,児童書,キャラクター絵本,キャラクター絵本,超ひみつゲット,タカラトミー,0000591,ポプラ社,43380019,プラレールコレクション　２０２３,超ひみつゲット！,20221207,3350,超ひみつゲット！,超ひみつゲット
9784577051054,ゴーゴー！アンパンマンごう,,1076,16,0021,0001,0001,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,0000577,フレーベル館,43365400,アンパンマンタイヤえほん,［バラエティ］　アンパンマンタイヤえほん,20221021,2873,アンパンマンタイヤえほん,アンパンマンタイヤえほん
9784577051092,めくってだあれ？,,1076,16,0021,0001,0001,書籍,児童書,キャラクター絵本,キャラクター絵本,アンパンマン,やなせたかし,0000577,フレーベル館,43372092,めくってだあれ？,ベイビー・アンパンマン,20221128,3044,ベイビー・アンパンマン,ベイビー・アンパンマン
9784591175002,黒田長政　戦国人物伝　日本の歴史＜コミック版＞８３,,1076,16,0071,0005,0041,書籍,児童書,学習百科,学習漫画,偉人・伝記（漫画）,加来耕三,0000591,ポプラ社,43367771,黒田長政　戦国人物伝　日本の歴史＜コミック版＞８３,,20221013,1311,コミック版　日本の歴史,コミック版　日本の歴史
9784591175743,徳川家康外伝　最強！三河武士団　戦国人物伝,,1076,16,0071,0005,0041,書籍,児童書,学習百科,学習漫画,偉人・伝記（漫画）,加来耕三,0000591,ポプラ社,43381852,徳川家康外伝　最強！三河武士団　戦国人物伝,コミック版日本の歴史,20221214,1370,コミック版　日本の歴史,コミック版日本の歴史
9784591175637,アナと雪の女王まちがいさがし　エルサのプレゼント,,1076,16,0021,0001,0005,書籍,児童書,キャラクター絵本,キャラクター絵本,ディズニー,ｍｉｏ,0000591,ポプラ社,43380016,アナと雪の女王まちがいさがし　エルサのプレゼント,,20221207,2361,単行本,ディズニー
9784774622767,れいぞうこのそこのそこ　りんごのまほう,,1076,16,0007,0001,0097,書籍,児童書,絵本,国内絵本,３才〜国内絵本,うえだしげこ,0007746,教育画劇,43359665,れいぞうこのそこのそこ　りんごのまほう,れいぞうこのあるあるえほん,20221006,1634,れいぞうこのあるあるえほん,れいぞうこのあるあるえほん
9784774622859,おばけのやだもん　だいすき！ソフトクリーム,,1076,16,0007,0001,0092,書籍,児童書,絵本,国内絵本,国内絵本,ひらのゆきこ,0007746,教育画劇,43375642,おばけのやだもん　だいすき！ソフトクリーム,,20230112,2067,おばけのやだもん　えほんシリーズ,おばけのやだもん
9784774333335,５さいからできる　おかね　はじめて編,,1076,16,0071,0001,0007,書籍,児童書,学習百科,学習百科,道徳・教養,白井一之,0007743,くもん出版,43366183,５さいからできる　おかね　はじめて編,シールたっぷりレッスン,20221202,3264,シールたっぷりレッスン,シールたっぷりレッスン
9784774333366,４さいからできる　えいご,,1076,16,0071,0001,0006,書籍,児童書,学習百科,学習百科,英語,卯城祐司,0007743,くもん出版,43366186,４さいからできる　えいご,シールたっぷりレッスン,20221202,2087,シールたっぷりレッスン,シールたっぷりレッスン
9784774333342,５さいからできる　プログラミング,,1076,16,0071,0001,0009,書籍,児童書,学習百科,学習百科,プログラミング,中村一彰,0007743,くもん出版,43366184,５さいからできる　プログラミング,シールたっぷりレッスン,20221202,2888,シールたっぷりレッスン,シールたっぷりレッスン
9784774333359,４さいからできる　しぜんとかがく,,1076,16,0071,0001,0004,書籍,児童書,学習百科,学習百科,理科,横山正,0007743,くもん出版,43366185,４さいからできる　しぜんとかがく,シールたっぷりレッスン,20221202,2227,シールたっぷりレッスン,シールたっぷりレッスン
9784788909236,モチベも点数もめきめきアップ！中学生のおうちノート術,,1076,19,0021,0021,0001,書籍,学習参考書,中学学参,勉強法,勉強法,みおりん,0007889,実務教育出版,43354725,モチベも点数もめきめきアップ！中学生のおうちノート術,東大卒女子みおりんの本,20221013,1473,,東大卒女子みおりんの本
9784834086904,ぱんだちゃん,,1076,16,0007,0005,0001,書籍,児童書,絵本,福音館書店,福音館書店,ＭＡＹＡＭＡＸＸ,0008340,福音館書店,43381859,ぱんだちゃん,０．１．２．えほん,20230113,1174,０.１.２.えほん,０．１．２．えほん
9784862904034,Ｚ会小学生わくわくワーク１年生総復習編　２０２２・２０２３年度用　国語・算数・経験,,1076,19,0011,0005,0021,書籍,学習参考書,小学学参,基礎学習,総復習,Ｚ会編集部,0086290,Ｚ会編集部,43374289,Ｚ会小学生わくわくワーク１年生総復習編　２０２２・２０２３年度用　国語・算数・経験,,20221108,1073,,わくわくワーク
9784815429812,愛知県公立高予想テスト　２０２３年度受験用,,1076,19,0021,0061,0011,書籍,学習参考書,中学学参,高校入試,学校別問題集,英俊社編集部,0008154,英俊社,43372163,愛知県公立高予想テスト　２０２３年度受験用,公立高校入試予想テストシリーズ,20221110,1389,公立高校入試予想テストシリーズ,公立高校入試予想テストシリーズ
9784834086850,でんしゃが　きた！,,1076,16,0007,0005,0001,書籍,児童書,絵本,福音館書店,福音館書店,石橋真樹子,0008340,福音館書店,43365884,でんしゃが　きた！,幼児絵本ふしぎなたねシリーズ,20221107,1322,幼児絵本ふしぎなたねシリーズ,幼児絵本ふしぎなたねシリーズ
9784862904072,Ｚ会小学生わくわくワーク５年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会・英語,,1076,19,0011,0005,0021,書籍,学習参考書,小学学参,基礎学習,総復習,Ｚ会編集部,0086290,Ｚ会編集部,43374293,Ｚ会小学生わくわくワーク５年生総復習編　２０２２・２０２３年度用　国語・算数・理科・社会・英語,,20221108,1737,,わくわくワーク
9784866515298,１日１まい　３０日うんこドリル　ひらがな　小学１年生,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43335803,１日１まい　３０日うんこドリル　ひらがな　小学１年生,,20221005,1074,小学生 ドリル 1年生,うんこドリル_小
9784866515816,うんこドリル　たしざん・ひきざんもんだいしゅう編小学１年生　日本一楽しい学習ドリル,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43367358,うんこドリル　たしざん・ひきざんもんだいしゅう編小学１年生　日本一楽しい学習ドリル,うんこドリル算数,20221110,2739,小学生 ドリル 1年生,うんこドリル_小
9784815429836,兵庫県公立高予想テスト　２０２３年度受験用,,1076,19,0021,0061,0011,書籍,学習参考書,中学学参,高校入試,学校別問題集,英俊社編集部,0008154,英俊社,43372165,兵庫県公立高予想テスト　２０２３年度受験用,公立高校入試予想テストシリーズ,20221110,1265,公立高校入試予想テストシリーズ,公立高校入試予想テストシリーズ
9784866515830,うんこドリル　小学１ー６年生の全漢字,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43367360,うんこドリル　小学１ー６年生の全漢字,,20221110,1858,小学生 ドリル,うんこドリル_小
9784890859078,東進共通テスト実戦問題集英語［リーディング］〈２訂版〉,,1076,19,0031,0051,0031,書籍,学習参考書,高校学参,予備校,東進ハイスクール,安河内哲也,0089085,ナガセ,43367862,東進共通テスト実戦問題集英語［リーディング］〈２訂版〉,東進ブックス,20221108,1375,,東進ブックス
9784866515304,１日１まい　３０日うんこドリル　カタカナ　小学１年生,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43335804,１日１まい　３０日うんこドリル　カタカナ　小学１年生,,20221005,1016,小学生 ドリル 1年生,うんこドリル_小
9784866515311,１日１まい　３０日うんこドリル　かん字　小学１年生,,1076,19,0005,0001,0051,書籍,学習参考書,小学ドリル,小学ドリル,うんこドリル,古屋雄作,0086651,文響社,43335805,１日１まい　３０日うんこドリル　かん字　小学１年生,,20221005,1794,小学生 ドリル 1年生,うんこドリル_小
