,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
387,9784083213496,90,牛乳カンパイ係、田中くん　天才給食マスターからの挑戦状！,牛乳カンパイ係、田中くん　給食マスター,,牛乳カンパイ係、田中くん　天才給食マスターからの挑戦状！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,並木たかあき,集英社みらい文庫
407,9784083213885,90,牛乳カンパイ係、田中くん　給食マスター決定戦！父と子の親子丼対決！,牛乳カンパイ係、田中くん　給食マスター,,牛乳カンパイ係、田中くん　給食マスター決定戦！父と子の親子丼対決！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,並木たかあき,集英社みらい文庫
346,9784083214837,91,キャプテン翼　中学生編（下）,キャプテン翼　中学生編（,,キャプテン翼　中学生編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ワダヒトミ,集英社みらい文庫
341,9784083214776,91,キャプテン翼　中学生編（上）,キャプテン翼　中学生編（,,キャプテン翼　中学生編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ワダヒトミ,集英社みらい文庫
360,9784083211867,91,キャプテン翼　天才サッカー少年あらわる！！,キャプテン翼　中学生編（,１,キャプテン翼,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,高橋陽一,集英社みらい文庫
376,9784083212154,91,キャプテン翼　最終決戦！めざせ全国制覇！！,キャプテン翼　中学生編（,３,キャプテン翼,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ワダヒトミ,集英社みらい文庫
379,9784083211997,91,キャプテン翼　集結！全国のライバルたち,キャプテン翼　中学生編（,２,キャプテン翼,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ワダヒトミ,集英社みらい文庫
100,9784083216183,92,恐怖チャンネル　なぞのＫチューバーと呪いの動画,恐怖チャンネル　,,恐怖チャンネル　なぞのＫチューバーと呪いの動画,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藍沢羽衣,集英社みらい文庫
194,9784083216671,92,恐怖チャンネル　不幸をまねくコトリバコ,恐怖チャンネル　,,恐怖チャンネル　不幸をまねくコトリバコ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藍沢羽衣,集英社みらい文庫
164,9784083216411,92,恐怖チャンネル　キケンな動画とＫチューバーの秘密！？,恐怖チャンネル　,,恐怖チャンネル　キケンな動画とＫチューバーの秘密！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藍沢羽衣,集英社みらい文庫
586,9784083211904,93,トリコ　シャボンフルーツをもとめて！食林寺へＧＯ！！,,,トリコ　シャボンフルーツをもとめて！食林寺へＧＯ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,村山功,集英社みらい文庫
313,9784083215810,94,チェンジ！　今日からわたしが男子寮！？,きみとチェンジ！？　,,チェンジ！　今日からわたしが男子寮！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,市宮早記,集英社みらい文庫
184,9784083216510,94,きみとチェンジ！？　立花くんと入れかわっちゃった…！,きみとチェンジ！？　,,きみとチェンジ！？　立花くんと入れかわっちゃった…！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,あさつじみか,集英社みらい文庫
213,9784083216800,94,きみとチェンジ！？　入れかわり中に告白！！夏祭りは波乱の予感,きみとチェンジ！？　,,きみとチェンジ！？　入れかわり中に告白！！夏祭りは波乱の予感,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,あさつじみか,集英社みらい文庫
357,9784083215568,95,デジモンアドベンチャー　ＬＡＳＴ　ＥＶＯＬＵＴＩＯＮ　絆　映画ノベライズ,ジ,,デジモンアドベンチャー　ＬＡＳＴ　ＥＶＯＬＵＴＩＯＮ　絆　映画ノベライズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,河端朝日,集英社みらい文庫
406,9784083214530,95,甲子園レジェンドランキング,ジ,,甲子園レジェンドランキング,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,オグマナオト,集英社みらい文庫
557,9784083213021,96,はじめてのチョコレシピ　デコアイデアいっぱい！,チョコ,,はじめてのチョコレシピ　デコアイデアいっぱい！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,明治,集英社みらい文庫
566,9784083211683,96,チョコタン！　おしゃべりワンコ登場！,チョコ,,チョコタン！　おしゃべりワンコ登場！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,武内こずえ,集英社みらい文庫
433,9784083210013,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,１,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
466,9784083212932,97,小説　ちびまる子ちゃん　けっさく選　大・爆・笑スペシャル！,こども小説・ちびまる子ちゃん,,小説　ちびまる子ちゃん　けっさく選　大・爆・笑スペシャル！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,五十嵐佳子,集英社みらい文庫
476,9784083212987,97,映画・ちびまる子ちゃん　イタリアから来た少年,こども小説・ちびまる子ちゃん,,映画・ちびまる子ちゃん　イタリアから来た少年,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
478,9784083211201,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,７,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
481,9784083210266,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,４,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
490,9784083210167,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,３,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
504,9784083211751,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,８,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
513,9784083210839,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,６,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
538,9784083210594,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,５,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
461,9784083210112,97,こども小説・ちびまる子ちゃん,こども小説・ちびまる子ちゃん,２,こども小説・ちびまる子ちゃん,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,さくらももこ,集英社みらい文庫
445,9784083210105,98,新訳・赤毛のアン,新訳・,,新訳・赤毛のアン,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ルーシー・モード・モンゴメリ,集英社みらい文庫
554,9784083211454,98,新訳　アンの愛情,新訳・,,新訳　アンの愛情,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ルーシー・モード・モンゴメリ,集英社みらい文庫
547,9784083211584,98,新訳・オズの魔法使い,新訳・,,新訳・オズの魔法使い,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ライマン・フランク・ボーム,集英社みらい文庫
583,9784083210587,99,新訳　クリスマス・キャロル,新訳,,新訳　クリスマス・キャロル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,チャールズ・ディケンズ,集英社みらい文庫
567,9784083211973,99,新訳・吸血鬼ドラキュラ　女吸血鬼カーミラ,新訳,,新訳・吸血鬼ドラキュラ　女吸血鬼カーミラ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,ブラム・ストーカー,集英社みらい文庫
385,9784083211737,100,信長・秀吉・家康　伝記シリーズ　戦国の天下人,信長・秀吉・家康,,信長・秀吉・家康　伝記シリーズ　戦国の天下人,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小沢章友,集英社みらい文庫
516,9784083213168,100,戦国城　信長・秀吉・家康・・・・・・天下人たちの夢編,信長・秀吉・家康,,戦国城　信長・秀吉・家康・・・・・・天下人たちの夢編,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,矢野隆,集英社みらい文庫
559,9784083210341,101,トム・ソーヤの冒険　宝さがしに出発だ！,ト,,トム・ソーヤの冒険　宝さがしに出発だ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,マーク・トウェイン,集英社みらい文庫
539,9784083212925,101,ネット・ホラー,ト,,ネット・ホラー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,紺野りり,集英社みらい文庫
374,9784083215353,102,トリッククラブ　キミは１８の錯覚にだまされる！,,,トリッククラブ　キミは１８の錯覚にだまされる！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,粟生こずえ,集英社みらい文庫
588,9784083213083,103,小説・念力家族～玲子はフツ～の中学生～,,,小説・念力家族～玲子はフツ～の中学生～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,笹公人,集英社みらい文庫
400,9784083213854,104,新幹線検定　電車で行こう！スペシャル版！！,検定　電車で行こう！,,新幹線検定　電車で行こう！スペシャル版！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
388,9784083213540,104,電車で行こう！　スペシャル版！！つばさ事件簿～１２０円で新幹線に乗れる！？～,検定　電車で行こう！,,電車で行こう！　スペシャル版！！つばさ事件簿～１２０円で新幹線に乗れる！？～,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
384,9784083212192,104,電車で行こう！　ＧＯ！ＧＯ！九州新幹線！！,検定　電車で行こう！,,電車で行こう！　ＧＯ！ＧＯ！九州新幹線！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
418,9784083212789,104,電車検定　電車で行こう！＜スペシャル版＞,検定　電車で行こう！,,電車検定　電車で行こう！＜スペシャル版＞,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
401,9784083211591,105,電車で行こう！　走る！　湾岸捜査大作戦,電車で行こう！　,,電車で行こう！　走る！　湾岸捜査大作戦,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
413,9784083211270,105,電車で行こう！　超難解！？名古屋トレインラリー,電車で行こう！　,,電車で行こう！　超難解！？名古屋トレインラリー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
365,9784083213892,105,電車で行こう！　小田急ロマンスカーと、迫る高速鉄道！,電車で行こう！　,,電車で行こう！　小田急ロマンスカーと、迫る高速鉄道！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
175,9784083216626,105,電車で行こう！　財宝が眠る！？日本最南端の駅へ向かえ！,電車で行こう！　,,電車で行こう！　財宝が眠る！？日本最南端の駅へ向かえ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
163,9784083216954,105,電車で行こう！　対決！日本列島大縦断！！全新幹線を乗り継げ,電車で行こう！　,,電車で行こう！　対決！日本列島大縦断！！全新幹線を乗り継げ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
405,9784083212246,105,電車で行こう！　乗客が消えた！？南国トレイン・ミステリー,電車で行こう！　,,電車で行こう！　乗客が消えた！？南国トレイン・ミステリー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
148,9784083216220,105,電車で行こう！　追跡！　スカイライナーと秘密の鉄道スポット,電車で行こう！　,,電車で行こう！　追跡！　スカイライナーと秘密の鉄道スポット,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,電車で行こう！
270,9784083215551,105,電車で行こう！西武鉄道コネクション！５２席の至福を追え！！,電車で行こう！　,,電車で行こう！西武鉄道コネクション！５２席の至福を追え！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
147,9784083215971,105,電車で行こう！鉄道＆船！？ひかりレールスターと瀬戸内海スペシャルツアー！！,電車で行こう！　,,電車で行こう！鉄道＆船！？ひかりレールスターと瀬戸内海スペシャルツアー！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
332,9784083215063,105,電車で行こう！　奇跡をおこせ！？　秋田新幹線こまちと幻のブルートレイン,電車で行こう！　,,電車で行こう！　奇跡をおこせ！？　秋田新幹線こまちと幻のブルートレイン,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
329,9784083214844,105,電車で行こう！　運気上昇！？　西鉄と特急で行く水路の街,電車で行こう！　,,電車で行こう！　運気上昇！？　西鉄と特急で行く水路の街,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
380,9784083211010,106,電車で行こう！　北斗星に願いを,電車で行こう！　北,,電車で行こう！　北斗星に願いを,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
370,9784083213694,106,電車で行こう！　黒い新幹線に乗って、行先不明のミステリーツアーへ,電車で行こう！　北,,電車で行こう！　黒い新幹線に乗って、行先不明のミステリーツアーへ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
351,9784083210068,106,電車で行こう！　新幹線を追いかけろ,電車で行こう！　北,,電車で行こう！　新幹線を追いかけろ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
381,9784083212857,106,電車で行こう！　北陸新幹線とアルペンルートで、極秘の大脱出！,電車で行こう！　北,,電車で行こう！　北陸新幹線とアルペンルートで、極秘の大脱出！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
391,9784083213281,106,電車で行こう！　北海道新幹線と函館本線の謎。時間を超えたミステリー！,電車で行こう！　北,,電車で行こう！　北海道新幹線と函館本線の謎。時間を超えたミステリー！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
302,9784083216244,107,スーパーアイドルで行こう！　駆けあがれ、ファーストステージ！,で行こう！　,,スーパーアイドルで行こう！　駆けあがれ、ファーストステージ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
369,9784083214974,107,鉄道会社で行こう！　電車で行こう！スペシャル版！！,で行こう！　,,鉄道会社で行こう！　電車で行こう！スペシャル版！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
349,9784083214622,108,電車で行こう！　目指せ！東急全線、一日乗りつぶし！,電車で行こう！　特急,,電車で行こう！　目指せ！東急全線、一日乗りつぶし！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
396,9784083212048,108,電車で行こう！　特急ラピートで海をわたれ！！,電車で行こう！　特急,,電車で行こう！　特急ラピートで海をわたれ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
352,9784083214363,108,電車で行こう！　東武特急リバティで行く、さくら舞う歴史旅！,電車で行こう！　特急,,電車で行こう！　東武特急リバティで行く、さくら舞う歴史旅！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
256,9784083215681,108,電車で行こう！　特急宗谷で、目指せ最果ての駅！,電車で行こう！　特急,,電車で行こう！　特急宗谷で、目指せ最果ての駅！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
143,9784083216374,108,電車で行こう！近鉄特急乗りまくり！しまかぜ＆ひのとりで豪華列車旅,電車で行こう！　特急,,電車で行こう！近鉄特急乗りまくり！しまかぜ＆ひのとりで豪華列車旅,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
386,9784083213410,109,電車で行こう！　絶景列車・伊予灘ものがたりと、四国一周の旅,電車で行こう！　,,電車で行こう！　絶景列車・伊予灘ものがたりと、四国一周の旅,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
359,9784083213069,109,電車で行こう！　川崎の秘境駅と、京急線で桜前線を追え！,電車で行こう！　,,電車で行こう！　川崎の秘境駅と、京急線で桜前線を追え！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
383,9784083210778,109,電車で行こう！　大阪・京都・奈良ダンガンツアー,電車で行こう！　,,電車で行こう！　大阪・京都・奈良ダンガンツアー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
392,9784083212413,109,電車で行こう！　ショートトリップ＆トリック！京王線で行く高尾山！！,電車で行こう！　,,電車で行こう！　ショートトリップ＆トリック！京王線で行く高尾山！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
394,9784083210532,109,電車で行こう！　逆転の箱根トレイン・ルート,電車で行こう！　,,電車で行こう！　逆転の箱根トレイン・ルート,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
382,9784083212543,109,電車で行こう！　サンライズ出雲と、夢の一畑電車！,電車で行こう！　,,電車で行こう！　サンライズ出雲と、夢の一畑電車！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
180,9784083216770,109,電車で行こう！遠くはるかな旅立ち！シベリア鉄道と８．６光年の約束,電車で行こう！　,,電車で行こう！遠くはるかな旅立ち！シベリア鉄道と８．６光年の約束,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
411,9784083212703,109,電車で行こう！　ハートのつり革を探せ！駿豆線とリゾート２１で伊豆大探検！！,電車で行こう！　,,電車で行こう！　ハートのつり革を探せ！駿豆線とリゾート２１で伊豆大探検！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
397,9784083211843,109,電車で行こう！　夢の「スーパーこまち」と雪の寝台特急,電車で行こう！　,,電車で行こう！　夢の「スーパーこまち」と雪の寝台特急,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
398,9784083213342,109,電車で行こう！　約束の列車を探せ！真岡鐵道とひみつのＳＬ,電車で行こう！　,,電車で行こう！　約束の列車を探せ！真岡鐵道とひみつのＳＬ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
355,9784083214196,110,電車で行こう！　８０円で関西一周！！駅弁食いだおれ４６３．９ｋｍ！！！,電車で行こう！　,,電車で行こう！　８０円で関西一周！！駅弁食いだおれ４６３．９ｋｍ！！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
395,9784083211478,110,電車で行こう！　青春１８きっぷ・１０００キロの旅,電車で行こう！　,,電車で行こう！　青春１８きっぷ・１０００キロの旅,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
203,9784083217197,110,電車で行こう！　フリーきっぷで乗りたおせ！　名鉄ナゾ駅ツアー,電車で行こう！　,,電車で行こう！　フリーきっぷで乗りたおせ！　名鉄ナゾ駅ツアー,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
375,9784083213007,110,電車で行こう！　山手線で東京・鉄道スポット探検！,電車で行こう！　,,電車で行こう！　山手線で東京・鉄道スポット探検！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
361,9784083210303,110,電車で行こう！　６０円で関東一周,電車で行こう！　,,電車で行こう！　６０円で関東一周,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,豊田巧,集英社みらい文庫
81,9784083216398,111,九死一生ゲーム　地獄東京！雷雨の山手線一周サバイバル,九死一生ゲーム　,,九死一生ゲーム　地獄東京！雷雨の山手線一周サバイバル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藤ダリオ,集英社みらい文庫
128,9784083216725,111,九死一生ゲーム　砂漠地獄！灼熱の東京七不思議サバイバル,九死一生ゲーム　,,九死一生ゲーム　砂漠地獄！灼熱の東京七不思議サバイバル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藤ダリオ,集英社みらい文庫
282,9784083217265,111,九死一生ゲーム　海妖襲来！濃霧の東京湾岸サバイバル,九死一生ゲーム　,,九死一生ゲーム　海妖襲来！濃霧の東京湾岸サバイバル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藤ダリオ,集英社みらい文庫
181,9784083217012,111,九死一生ゲーム　極寒の渋谷原宿！東京氷河期サバイバル,九死一生ゲーム　,,九死一生ゲーム　極寒の渋谷原宿！東京氷河期サバイバル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,藤ダリオ,集英社みらい文庫
572,9784083211225,112,銀河へキックオフ！！,銀河へキックオフ！！,２,銀河へキックオフ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,金巻ともこ,集英社みらい文庫
578,9784083211393,112,銀河へキックオフ！！　完結編,銀河へキックオフ！！,３,銀河へキックオフ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,金巻ともこ,集英社みらい文庫
549,9784083211003,112,銀河へキックオフ！！,銀河へキックオフ！！,１,銀河へキックオフ！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,金巻ともこ,集英社みらい文庫
389,9784083212291,113,戦国ヒーローズ！！　天下をめざした８人の武将　伝記シリーズ,人！　伝記シリーズ,,戦国ヒーローズ！！　天下をめざした８人の武将　伝記シリーズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,奥山景布子,集英社みらい文庫
479,9784083213519,113,三国志ヒーローズ！　！,人！　伝記シリーズ,,三国志ヒーローズ！　！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,奥山景布子,集英社みらい文庫
474,9784083213120,113,大江戸ヒーローズ！！宮本武蔵・大石内蔵助……信じる道を走りぬいた７人！　伝記シリーズ,人！　伝記シリーズ,,大江戸ヒーローズ！！宮本武蔵・大石内蔵助……信じる道を走りぬいた７人！　伝記シリーズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,奥山景布子,集英社みらい文庫
432,9784083212734,113,幕末ヒーローズ！！　坂本龍馬・西郷隆盛……日本の夜明けをささえた８人！　伝記シリーズ,人！　伝記シリーズ,,幕末ヒーローズ！！　坂本龍馬・西郷隆盛……日本の夜明けをささえた８人！　伝記シリーズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,奥山景布子,集英社みらい文庫
570,9784083210563,114,代表監督は１１歳！！　どうしてぼくが監督に？の巻,,１,代表監督は１１歳！！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,秋口ぎぐる,集英社みらい文庫
575,9784083212284,115,はっぴー♪ペンギン島！！　ペンギン、空を飛ぶ！,,,はっぴー♪ペンギン島！！　ペンギン、空を飛ぶ！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,名取なずな,集英社みらい文庫
212,9784083215735,116,南総里見八犬伝　かけぬけろ！　宿命の八犬士,,,南総里見八犬伝　かけぬけろ！　宿命の八犬士,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,奥山景布子,集英社みらい文庫
580,9784083211812,117,いとをかし！百人一首　届け！千年のミラクル☆ラブ,,,いとをかし！百人一首　届け！千年のミラクル☆ラブ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,光丘真理,集英社みらい文庫
470,9784083214394,118,実況！空想サッカー研究所　もしも織田信長がＷ杯に出場したら,実況！空想サッカー研究所　もしも織田信長が,,実況！空想サッカー研究所　もしも織田信長がＷ杯に出場したら,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,清水英斗,集英社みらい文庫
526,9784083214080,118,実況！空想武将研究所　もしも坂本龍馬が戦国武将だったら,実況！空想サッカー研究所　もしも織田信長が,,実況！空想武将研究所　もしも坂本龍馬が戦国武将だったら,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小竹洋介,集英社みらい文庫
460,9784083213731,118,実況！空想武将研究所　もしも織田信長が校長先生だったら,実況！空想サッカー研究所　もしも織田信長が,,実況！空想武将研究所　もしも織田信長が校長先生だったら,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小竹洋介,集英社みらい文庫
458,9784083213861,118,実況！空想サッカー研究所　もしも織田信長が日本代表監督だったら,実況！空想サッカー研究所　もしも織田信長が,,実況！空想サッカー研究所　もしも織田信長が日本代表監督だったら,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,清水英斗,集英社みらい文庫
455,9784083213236,118,実況！空想野球研究所　もしも織田信長がプロ野球の監督だったら,実況！空想サッカー研究所　もしも織田信長が,,実況！空想野球研究所　もしも織田信長がプロ野球の監督だったら,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,手束仁,集英社みらい文庫
488,9784083214271,118,実況！空想武将研究所　もしもナポレオンが戦国武将だったら,実況！空想サッカー研究所　もしも織田信長が,,実況！空想武将研究所　もしもナポレオンが戦国武将だったら,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小竹洋介,集英社みらい文庫
548,9784083212574,119,ひみつの図書館！　『白雪姫』とアルパカの王子！？,ひみつの図書館！　『,,ひみつの図書館！　『白雪姫』とアルパカの王子！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,神代明,集英社みらい文庫
562,9784083212277,119,ひみつの図書館！　真夜中の『シンデレラ』！？,ひみつの図書館！　『,,ひみつの図書館！　真夜中の『シンデレラ』！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,神代明,集英社みらい文庫
591,9784083212406,119,ひみつの図書館！　『ピーターパン』がいっぱい！？,ひみつの図書館！　『,,ひみつの図書館！　『ピーターパン』がいっぱい！？,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,神代明,集英社みらい文庫
440,9784083213601,120,日本の歴史　最強ライバル列伝,日本,,日本の歴史　最強ライバル列伝,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小沢章友,集英社みらい文庫
424,9784083214608,120,日本史超びっくり！謎伝説,日本,,日本史超びっくり！謎伝説,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,小沢章友,集英社みらい文庫
333,9784083215995,121,桂太の桂馬　天下布武！信長と最強の歩兵,桂太の桂馬　,,桂太の桂馬　天下布武！信長と最強の歩兵,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,久麻當郎,集英社みらい文庫
368,9784083215575,121,桂太の桂馬　ぼくらの戦国将棋バトル,桂太の桂馬　,,桂太の桂馬　ぼくらの戦国将棋バトル,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,久麻當郎,集英社みらい文庫
430,9784083214332,122,天才！織田信長　戦国最強ヒーローのすべて　伝記シリーズ,,,天才！織田信長　戦国最強ヒーローのすべて　伝記シリーズ,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,中島望,集英社みらい文庫
340,9784083215292,123,すこぶる動くウサギ　ゆかいな仲間とニンジンパニック！,,,すこぶる動くウサギ　ゆかいな仲間とニンジンパニック！,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,汐月遥,集英社みらい文庫
545,9784083211836,124,星新一　すこしふしぎ傑作選,,,星新一　すこしふしぎ傑作選,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,星新一,集英社みらい文庫
492,9784083213656,125,こまり顔の看板猫！ハチの物語,,,こまり顔の看板猫！ハチの物語,児童書,児童文庫,児童文庫,集英社みらい文庫,集英社,にしまつひろし,集英社みらい文庫
