,JAN,cid,SHOSINM,SERIESNM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
363,9784867161951,80,虹色探偵団　黄金ダイヤはだれの手に,,１,虹色探偵団　黄金ダイヤはだれの手に,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,佐東みどり,かなで文庫
385,9784866995632,81,最弱テイマーはゴミ拾いの旅を始めました。,,１,最弱テイマーはゴミ拾いの旅を始めました。,児童書,児童文庫,児童文庫,その他児童文庫,ＴＯブックス,ほのぼのる５００,ＴＯジュニア文庫
81,9784813780342,82,この恋は、ぜったいヒミツ。,この恋は、ぜったいヒミツ。,２,この恋は、ぜったいヒミツ。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,このはなさくら,野いちごジュニア文庫
21,9784813780069,82,この恋は、ぜったいヒミツ。,この恋は、ぜったいヒミツ。,,この恋は、ぜったいヒミツ。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,このはなさくら,野いちごジュニア文庫
19,9784813780021,83,特等席はキミの隣。,特等席はキミの隣。,,特等席はキミの隣。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,香乃子,野いちごジュニア文庫
31,9784813780175,83,続・特等席はキミの隣。,特等席はキミの隣。,,続・特等席はキミの隣。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,香乃子,野いちごジュニア文庫
486,9784061996632,84,はじめてノベルズ　ちいさなプリンセス　ソフィア／ガールズ・チャレンジ！,はじめてノベルズ　ちいさなプリンセス　ソフィア／,,はじめてノベルズ　ちいさなプリンセス　ソフィア／ガールズ・チャレンジ！,児童書,児童文庫,児童文庫,その他児童文庫,講談社,駒田文子,講談社ＫＫ文庫
707,9784061996687,84,はじめてノベルズ　ちいさなプリンセス　ソフィア／友情ストーリー,はじめてノベルズ　ちいさなプリンセス　ソフィア／,,はじめてノベルズ　ちいさなプリンセス　ソフィア／友情ストーリー,児童書,児童文庫,児童文庫,その他児童文庫,講談社,駒田文子,講談社ＫＫ文庫
805,9784591131411,85,学校にはナイショ♂　逆転美少女・花緒　プリンセスをプロデュース！？,,,学校にはナイショ♂　逆転美少女・花緒　プリンセスをプロデュース！？,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,吉田純子,カラフル文庫
816,9784267021589,86,ぼくは風船爆弾,,,ぼくは風船爆弾,児童書,児童文庫,児童文庫,その他児童文庫,潮出版社,高橋光子,潮ジュニア文庫
508,9784867162750,87,鬼はそと！　～鬼ヶ島学園でサバイバル！？～,,,鬼はそと！　～鬼ヶ島学園でサバイバル！？～,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,藍沢羽衣,かなで文庫　鬼はそと！シリーズ
745,9784323090948,88,男子のホンネ　ラブ・偏差値,！？　ラブ・偏差値,,男子のホンネ　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
779,9784323090535,88,年上のアイツ　ラブ・偏差値,！？　ラブ・偏差値,,ラブ・偏差値　年上のアイツ,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
732,9784323090573,88,レンアイの法則　ラブ・偏差値,！？　ラブ・偏差値,,ラブ・偏差値　レンアイの法則,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
702,9784323090450,88,もしかして初恋！？　ラブ・偏差値,！？　ラブ・偏差値,,ラブ・偏差値もしかして初恋！？,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
804,9784323090979,88,恋せよ、女子！　ラブ・偏差値,！？　ラブ・偏差値,,恋せよ、女子！　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
819,9784323090788,88,はじめての告白　ラブ・偏差値,！？　ラブ・偏差値,,はじめての告白　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
803,9784323090603,88,初カレは期間限定！？　ラブ・偏差値,！？　ラブ・偏差値,,初カレは期間限定！？　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
796,9784323090689,89,親友が恋のライバル！？　ラブ・偏差値,恋のライバル！？　ラブ・偏差値,,親友が恋のライバル！？　ラブ・偏差値７,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
812,9784323090917,89,気になる恋のライバル　ラブ・偏差値,恋のライバル！？　ラブ・偏差値,,気になる恋のライバル　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
788,9784323090757,89,転校生も恋のライバル！？　ラブ・偏差値,恋のライバル！？　ラブ・偏差値,,転校生も恋のライバル！？　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
731,9784323090825,90,アイドルと秘密のデート！？　ラブ・偏差値,　ラブ・偏差値,,アイドルと秘密のデート！？　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
743,9784323090719,90,レンアイ・トライアングル　ラブ・偏差値,　ラブ・偏差値,,レンアイ・トライアングル　ラブ・偏差値８,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
809,9784323090856,91,ケンカ友だちは恋の予感！？　ラブ・偏差値,！？　ラブ・偏差値,,ケンカ友だちは恋の予感！？　ラブ・偏差値,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
771,9784323090498,91,初デートはちょいビター！？　ラブ・偏差値,！？　ラブ・偏差値,,ラブ・偏差値初デートはちょいビター！？,児童書,児童文庫,児童文庫,フォア文庫,金の星社,斉藤栄美,フォア文庫
379,9784575239119,92,ｏｒａｎｇｅ,ｏｒａｎｇｅ,１,ｏｒａｎｇｅ,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,時海結以,双葉社ジュニア文庫
366,9784575239300,92,ｏｒａｎｇｅ,ｏｒａｎｇｅ,２,ｏｒａｎｇｅ,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,時海結以,双葉社ジュニア文庫
364,9784575239515,92,ｏｒａｎｇｅ,ｏｒａｎｇｅ,３,ｏｒａｎｇｅ,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,時海結以,双葉社ジュニア文庫
575,9784061995925,93,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　お裁縫のにがてなシンデレラ,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　,,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　お裁縫のにがてなシンデレラ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,テッサ・ロエル,講談社ＫＫ文庫
622,9784061996656,93,Ｄｉｓｎｅｙ　ＰＲＩＮＣＥＳＳ　ディズニープリンセスビギナーズ　ジャスミンの新しいお友だち,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　,,Ｄｉｓｎｅｙ　ＰＲＩＮＣＥＳＳ　ディズニープリンセスビギナーズ　ジャスミンの新しいお友だち,児童書,児童文庫,児童文庫,その他児童文庫,講談社,スザンヌ・フランシス,講談社ＫＫ文庫
573,9784061995918,93,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　ベルのひみつの本屋さん,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　,,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　ベルのひみつの本屋さん,児童書,児童文庫,児童文庫,その他児童文庫,講談社,テッサ・ロエル,講談社ＫＫ文庫
627,9784061996557,93,Ｄｉｓｎｅｙ　美女と野獣　本にとらわれたベル　ロスト・イン・ア・ブック,Ｄｉｓｎｅｙ　Ｐｒｉｎｃｅｓｓ　ディズニープリンセスビギナーズ　,,Ｄｉｓｎｅｙ　美女と野獣　本にとらわれたベル　ロスト・イン・ア・ブック,児童書,児童文庫,児童文庫,その他児童文庫,講談社,ジェニファー・ドネリー,講談社ＫＫ文庫
461,9784265064908,94,名犬チロリ,チロ,,名犬チロリ,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,大木トオル,フォア文庫
466,9784323010632,94,チロヌップのきつね,チロ,,チロヌップのきつね,児童書,児童文庫,児童文庫,フォア文庫,金の星社,高橋宏幸,フォア文庫
160,9784408537702,95,疾風ロンド,ロ,,疾風ロンド,児童書,児童文庫,児童文庫,その他児童文庫,実業之日本社,東野圭吾,実業之日本社ジュニア文庫
733,9784652073858,95,ベロ出しチョンマ,ロ,,ベロ出しチョンマ,児童書,児童文庫,児童文庫,フォア文庫,理論社,斎藤隆介,フォア文庫愛蔵版
727,9784265064618,95,魔界ハロウィン　マリア探偵社２１,ロ,,魔界ハロウィン　マリア探偵社２１,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,川北亮司,フォア文庫
502,9784323010427,96,白い町ヒロシマ,,,白い町ヒロシマ,児童書,児童文庫,児童文庫,フォア文庫,金の星社,木村靖子,フォア文庫
625,9784823300882,97,項羽と劉邦　ヒーローズ・バトル,,,項羽と劉邦　ヒーローズ・バトル,児童書,児童文庫,児童文庫,その他児童文庫,幸福の科学出版,大川咲也加,
428,9784323090276,98,杉原千畝物語,物語,,杉原千畝物語,児童書,児童文庫,児童文庫,フォア文庫,金の星社,杉原幸子,フォア文庫
723,9784812492680,98,ペリーヌ物語,物語,,ペリーヌ物語,児童書,児童文庫,児童文庫,その他児童文庫,竹書房,エクトール・マロ,世界名作劇場ジュニアノベルシリーズ
648,9784052034671,99,タロ～！ジロ～！南極物語　信じるキモチ。　一歩一歩,,,タロ～！ジロ～！南極物語　信じるキモチ。　一歩一歩,児童書,児童文庫,児童文庫,その他児童文庫,学研プラス,チーム１５１Ｅ☆,小学生文庫
660,9784265064953,100,西郷隆盛,,,西郷隆盛　明治維新をなしとげた薩摩隼人,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,泉田もと,フォア文庫
715,9784265064243,101,伊能忠敬,,,伊能忠敬,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,国松俊英,フォア文庫
761,9784897577883,102,新島八重,,,新島八重,児童書,児童文庫,児童文庫,その他児童文庫,歴史春秋社,鶴賀イチ,歴史春秋社児童文庫
603,9784652074213,103,太陽の子,子,,太陽の子,児童書,児童文庫,児童文庫,フォア文庫,理論社,灰谷健次郎,フォア文庫
512,9784575240238,103,暗黒女子,子,,暗黒女子,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,秋吉理香子,双葉社ジュニア文庫
392,9784323010151,104,鼻／杜子春,,,鼻／杜子春,児童書,児童文庫,児童文庫,フォア文庫,金の星社,芥川龍之介,フォア文庫
42,9784813780304,105,イケメン王子×４は、地味子ちゃんを溺愛したい。,,,イケメン王子×４は、地味子ちゃんを溺愛したい。,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ゆいっと,野いちごジュニア文庫
355,9784867162187,106,コドセン！　～子供先生、未来で爆誕～,,,コドセン！　～子供先生、未来で爆誕～,児童書,児童文庫,児童文庫,その他児童文庫,マイクロマガジン社,敦賀零,かなで文庫
661,9784575240276,107,校内限定彼氏,校内限定彼氏,,校内限定彼氏,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,姫りんご,双葉社ジュニア文庫
699,9784575240511,107,校内限定彼氏,校内限定彼氏,２,校内限定彼氏,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,姫りんご,双葉社ジュニア文庫
41,9784813780137,108,狼彼氏×天然彼女　イジワル王子につかまりました,狼彼氏×天然彼女　,１,狼彼氏×天然彼女,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ばにぃ,野いちごジュニア文庫
66,9784813780212,108,狼彼氏×天然彼女　止まらない溺愛,狼彼氏×天然彼女　,２,狼彼氏×天然彼女,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,ばにぃ,野いちごジュニア文庫
566,9784591133798,109,魔天使マテリアル　哀しみの檻,魔天使マテリアル　哀しみの檻,１５,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
547,9784591113653,109,魔天使マテリアル　風のキセキ,魔天使マテリアル　哀しみの檻,５,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
619,9784591149836,109,魔天使マテリアル　ＢＬＯＯＤ,魔天使マテリアル　哀しみの檻,２１,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
645,9784591141236,109,魔天使マテリアル　昏き森の柩,魔天使マテリアル　哀しみの檻,１８,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
533,9784591152331,109,魔天使マテリアル　秘めた願い,魔天使マテリアル　哀しみの檻,２２,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
348,9784591164587,109,魔天使マテリアル　破魔の聖女,魔天使マテリアル　哀しみの檻,２９,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
613,9784591144503,109,魔天使マテリアル　藍の独唱曲－アリア－,魔天使マテリアル　哀しみの檻,１９,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
453,9784591154311,109,魔天使マテリアル　紅の協奏曲－コンチェルト－,魔天使マテリアル　哀しみの檻,２３,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
590,9784591113493,109,魔天使マテリアル　華麗なる罠,魔天使マテリアル　哀しみの檻,２,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
543,9784591117392,109,魔天使マテリアル　揺れる明日,魔天使マテリアル　哀しみの檻,８,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
460,9784591158920,109,魔天使マテリアル　刹那の境界,魔天使マテリアル　哀しみの檻,２５,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
597,9784591130490,109,魔天使マテリアル　翠の輪舞曲－ロンド－,魔天使マテリアル　哀しみの檻,１４,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
621,9784591137246,109,魔天使マテリアル　罪深き姫君,魔天使マテリアル　哀しみの檻,１７,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
305,9784591166062,109,魔天使マテリアル　明日への扉,魔天使マテリアル　哀しみの檻,３０,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
539,9784591120538,109,魔天使マテリアル　銀の夜想曲－ノクターン－,魔天使マテリアル　哀しみの檻,９,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
484,9784591156407,109,魔天使マテリアル　偽りの王子,魔天使マテリアル　哀しみの檻,２４,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
553,9784591128787,109,魔天使マテリアル　憂いの迷宮,魔天使マテリアル　哀しみの檻,１３,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
562,9784591113431,109,魔天使マテリアル　目覚めの刻,魔天使マテリアル　哀しみの檻,,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
377,9784591163719,109,魔天使マテリアル　夢幻の離宮,魔天使マテリアル　哀しみの檻,２８,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
610,9784591124444,109,魔天使マテリアル　真白き閃光,魔天使マテリアル　哀しみの檻,１１,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
560,9784591113561,109,魔天使マテリアル　忘れえぬ絆,魔天使マテリアル　哀しみの檻,３,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
420,9784591160565,109,魔天使マテリアル　軋む地平線,魔天使マテリアル　哀しみの檻,２６,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
616,9784591113639,109,魔天使マテリアル　青の間奏曲－インタールード－,魔天使マテリアル　哀しみの檻,４,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
559,9784591146514,109,魔天使マテリアル　鈍色の波動,魔天使マテリアル　哀しみの檻,２０,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
615,9784591135471,109,魔天使マテリアル　孤独の騎士－ナイト－,魔天使マテリアル　哀しみの檻,１６,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
659,9784591125786,109,魔天使マテリアル　運命の螺旋,魔天使マテリアル　哀しみの檻,１２,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
394,9784591162712,109,魔天使マテリアル　禁断の系譜,魔天使マテリアル　哀しみの檻,２７,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,ポプラカラフル文庫
784,9784591133477,109,魔天使マテリアル　哀しみの檻＜図書館版＞　魔天使マテリアルシリーズ１５,魔天使マテリアル　哀しみの檻,,魔天使マテリアル　哀しみの檻＜図書館版＞　魔天使マテリアルシリーズ１５,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,
581,9784591122327,109,魔天使マテリアル　黒闇の残響,魔天使マテリアル　哀しみの檻,１０,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
556,9784591113714,109,魔天使マテリアル　月下の戦慄,魔天使マテリアル　哀しみの檻,６,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
651,9784591114865,109,魔天使マテリアル　片翼の天使,魔天使マテリアル　哀しみの檻,７,魔天使マテリアル,児童書,児童文庫,児童文庫,カラフル文庫,ポプラ社,藤咲あゆな,カラフル文庫
753,9784265063796,110,黄金に輝く月　妖界ナビ・ルナ１０,　妖界ナビ・ルナ２－,,黄金に輝く月　妖界ナビ・ルナ１０,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
721,9784265063598,110,火をふく魔物　妖界ナビ・ルナ４,　妖界ナビ・ルナ２－,,火をふく魔物,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
729,9784265063918,110,果て遠き旅路　妖界ナビ・ルナ２－２,　妖界ナビ・ルナ２－,,果て遠き旅路　妖界ナビ・ルナ２－２,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
747,9784265063659,110,赤い花の精霊　妖界ナビ・ルナ６,　妖界ナビ・ルナ２－,,赤い花の精霊,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
675,9784265063697,110,青き龍の秘宝　妖界ナビ・ルナ７,　妖界ナビ・ルナ２－,,青き龍の秘宝,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
671,9784265063741,110,白銀に光る剣　妖界ナビ・ルナ８,　妖界ナビ・ルナ２－,,白銀に光る剣　妖界ナビ・ルナ８,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
781,9784265063857,110,妖界への帰還　妖界ナビ・ルナ２－１,　妖界ナビ・ルナ２－,,妖界への帰還　妖界ナビ・ルナ２,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
802,9784265063635,110,光と影の戦い　妖界ナビ・ルナ５,　妖界ナビ・ルナ２－,,光と影の戦い,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
820,9784265063765,110,なぞの黒い杖　妖界ナビ・ルナ９,　妖界ナビ・ルナ２－,,なぞの黒い杖　妖界ナビ・ルナ９,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,池田美代子,フォア文庫
667,9784265064724,111,女王のティアラ　マジカル少女レイナ２－１０,　マジカル少女レイナ,,女王のティアラ　マジカル少女レイナ２－１０,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
810,9784265063994,111,妖しいパティシエ　マジカル少女レイナ９,　マジカル少女レイナ,,妖しいパティシエ　マジカル少女レイナ９,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
719,9784265063932,111,秘密のアイドル　マジカル少女レイナ７,　マジカル少女レイナ,,マジカル少女レイナ　秘密のアイドル,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
780,9784265063970,112,不吉なアニメーション　マジカル少女レイナ６,ション　マジカル少女レイナ,,マジカル少女レイナ　不吉なアニメーション,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
710,9784265063826,112,悪夢のドールショップ　マジカル少女レイナ５,ション　マジカル少女レイナ,,マジカル少女レイナ　悪夢のドールショップ,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
599,9784265063604,112,謎のオーディション　マジカル少女レイナ,ション　マジカル少女レイナ,,マジカル少女レイナ謎のオーディション,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
666,9784265063642,112,呪いのファッション　マジカル少女レイナ２,ション　マジカル少女レイナ,,マジカル少女レイナ呪いのファッション,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
749,9784265063772,113,魔のフラワーパーク　マジカル少女レイナ４,パーク　マジカル少女レイナ,,マジカル少女レイナ　魔のフラワーパーク,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
811,9784265064052,113,呪われたピアニスト　マジカル少女レイナＩＩ,パーク　マジカル少女レイナ,,呪われたピアニスト　マジカル少女レイナⅡ,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
654,9784063148732,113,小説・ミュージカル美少女戦士セーラームーン　Ｌａ　Ｒｅｃｏｎｑｕｉｓｔａ,パーク　マジカル少女レイナ,,小説・ミュージカル美少女戦士セーラームーン　Ｌａ　Ｒｅｃｏｎｑｕｉｓｔａ,児童書,児童文庫,児童文庫,その他児童文庫,講談社,武内直子,講談社キャラクター文庫
764,9784265064007,113,運命のテーマパーク　マジカル少女レイナ１０,パーク　マジカル少女レイナ,,運命のテーマパーク　マジカル少女レイナ１０,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
691,9784265064403,113,暗黒のテニスプレーヤー　マジカル少女レイナ２－７,パーク　マジカル少女レイナ,,暗黒のテニスプレーヤー　マジカル少女レイナ２－７,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
740,9784265063956,113,幻のスケートリンク　マジカル少女レイナ８,パーク　マジカル少女レイナ,,マジカル少女レイナ　幻のスケートリンク,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
815,9784265063710,113,魔女のクッキング　マジカル少女レイナ３,パーク　マジカル少女レイナ,,マジカル少女レイナ魔女のクッキング,児童書,児童文庫,児童文庫,フォア文庫,岩崎書店,石崎洋司,フォア文庫
50,9784813780335,114,ヴァンパイア・溺愛パラダイス　この溺愛からは逃げられない！？,ヴァンパイア・溺愛パラダイス　,２,ヴァンパイア・溺愛パラダイス,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,碧井こなつ,野いちごジュニア文庫
98,9784813780472,114,ヴァンパイア・溺愛パラダイス　人狼ＶＳ吸血鬼？恋のバトルは大波乱！,ヴァンパイア・溺愛パラダイス　,３,ヴァンパイア・溺愛パラダイス,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,碧井こなつ,野いちごジュニア文庫
40,9784813780229,114,ヴァンパイア・溺愛パラダイス　イケメン男子たちの秘密,ヴァンパイア・溺愛パラダイス　,１,ヴァンパイア・溺愛パラダイス,児童書,児童文庫,児童文庫,その他児童文庫,スターツ出版,碧井こなつ,野いちごジュニア文庫
769,9784575240504,115,初恋マニュアル,初恋,,初恋マニュアル,児童書,児童文庫,児童文庫,その他児童文庫,双葉社,和花,双葉社ジュニア文庫
532,9784569788654,115,初恋オレンジタルト,初恋,,初恋オレンジタルト,児童書,児童文庫,児童文庫,その他児童文庫,ＰＨＰ研究所,天沢夏月,ＰＨＰジュニアノベル
274,9784591174302,116,海底二万マイル,マイ,,海底二万マイル,児童書,児童文庫,児童文庫,その他児童文庫,ポプラ社,ジュール・ヴェルヌ,ポプラキミノベル　名作
514,9784062210461,116,マイティ・ソー　バトルロイヤル,マイ,,マイティ・ソー　バトルロイヤル,児童書,児童文庫,児童文庫,その他児童文庫,講談社,ジム・マッキャン,ディズニーストーリーブック
739,9784861760679,117,マシュマロ通信（タイムス）クラウドがやってきた！,,,マシュマロ通信（タイムス）クラウドがやってきた！,児童書,児童文庫,児童文庫,カラフル文庫,ジャイブ,山本ルンルン,カラフル文庫
634,9784885691089,118,おはなしのろうそく,おはなしのろうそく,９,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
628,9784885691188,118,おはなしのろうそく,おはなしのろうそく,１９,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
608,9784885691249,118,おはなしのろうそく,おはなしのろうそく,２５,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
754,9784885691201,118,おはなしのろうそく,おはなしのろうそく,２１,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
596,9784885691058,118,おはなしのろうそく,おはなしのろうそく,６,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
638,9784885691119,118,おはなしのろうそく,おはなしのろうそく,１２,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
639,9784885691294,118,おはなしのろうそく,おはなしのろうそく,３０,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
736,9784885691225,118,おはなしのろうそく,おはなしのろうそく,２３,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
478,9784885691010,118,おはなしのろうそく,おはなしのろうそく,２,おはなしのろうそく,児童書,児童文庫,児童文庫,その他児童文庫,東京子ども図書館,東京子ども図書館,
